experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,humidity_2,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1779152527.6088555,20,1779159589.4662642,37.47,0.6985,36.77,0.7547,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159599.5022237,1779157928.7961633,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779159609.5497787,37.45,0.6988,36.77,0.7556999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159619.5856278,1779157928.7961633,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779159629.6176476,37.45,0.6990999999999999,36.77,0.7558,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159639.6712387,1779157928.7961633,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779159649.7069921,37.48,0.6989,36.8,0.7552,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159659.7535002,1779157928.7961633,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779159669.7849162,37.49,0.6988,36.83,0.755,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159679.8446536,1779157928.7961633,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779159689.895329,37.49,0.6990999999999999,36.84,0.755,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159699.943515,1779157928.7961633,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779159709.9863071,37.47,0.6990999999999999,36.87,0.7549,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159720.0303378,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,True
1779152527.6088555,20,1779159730.078689,37.51,0.6995,36.91,0.7547,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159740.1334271,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779159750.1839092,37.52,0.6993,36.93,0.7540000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159760.2387273,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779159770.2839596,37.53,0.6986,36.92,0.7534000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159780.3207152,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779159790.366148,37.52,0.6981,36.94,0.7526999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159800.4029553,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779159810.4429579,37.52,0.6977,36.92,0.752,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159820.4975317,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779159830.5287714,37.51,0.6977,36.94,0.7519,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159840.5800302,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779159850.630627,37.49,0.6973,36.91,0.7515000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159860.6859157,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779159870.7285292,37.47,0.698,36.95,0.7515000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159880.766103,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779159890.8049114,37.43,0.6986,36.95,0.7518000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159900.8450594,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779159910.868678,37.45,0.6992,36.93,0.7521,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159920.920059,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779159930.9610603,37.47,0.7001000000000001,36.93,0.7523000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159941.0115979,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779159951.0657036,37.46,0.7005,36.93,0.7526999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159961.1049025,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779159971.1376271,37.45,0.7007,36.92,0.7529000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779159981.188629,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779159991.2388291,37.45,0.7012999999999999,36.95,0.7532,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160001.2977774,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779160011.346242,37.48,0.7016,36.99,0.7535,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160021.3935673,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779160031.4332838,37.45,0.7019,36.99,0.7533,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160041.484305,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779160051.5359874,37.5,0.7025,36.98,0.7533,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160051.5408473,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779160071.620026,37.48,0.7025,36.98,0.7533,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160081.6831987,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779160091.7147226,37.52,0.7029000000000001,37.01,0.7535,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160101.7625926,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779160111.7934268,37.5,0.7029000000000001,37.01,0.7534000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160101.7625926,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779160131.8807323,37.53,0.7025,37.01,0.7526,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160141.936613,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779160151.964187,37.53,0.7015000000000001,37.04,0.7522,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160162.0004082,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779160172.0525756,37.47,0.701,37.01,0.7518000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160182.0981455,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779160192.1346626,37.57,0.7012,37.02,0.7515999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160202.1749384,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779160212.2308216,37.5,0.7006,37.02,0.7513,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160212.2356172,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779160232.3381946,37.5,0.7001999999999999,37.02,0.7508,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160232.3431737,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779160252.4032419,37.5,0.7000000000000001,37.02,0.7504000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160252.4080985,1779159728.8232622,0,-10,-10,-10,-10,0,False,0,0,False
1779152527.6088555,20,1779160272.4739416,37.45,0.6999,37.03,0.7502,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160282.5284057,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
1779152527.6088555,20,1779160292.5622656,37.47,0.7001999999999999,37.0,0.7508,True,37.5,36.5,38.6,0.95,0.005,0.0,0.6,0.03,2,1779160302.6092389,1779159728.8232622,0,-10,-10,-10,-10,0,0,1,0,False
