experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,humidity_2,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1779498661.3638964,20,1779505181.3292775,37.5,0.7195,37.54,0.7501000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505181.334492,1779504662.71744,0,-10,-10,-10,-10,0,False,0,0,False
1779498661.3638964,20,1779505201.426857,37.5,0.7197,37.55,0.7497,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505201.432038,1779504662.71744,0,-10,-10,-10,-10,0,0,1,0,False
1779498661.3638964,20,1779505221.5182824,37.52,0.72,37.54,0.7497,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505231.5625668,1779504662.71744,0,-10,-10,-10,-10,0,False,0,0,False
1779498661.3638964,20,1779505241.599447,37.54,0.7195999999999999,37.54,0.7494,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505251.653415,1779504662.71744,0,-10,-10,-10,-10,0,False,0,0,False
1779498661.3638964,20,1779505261.6918776,37.54,0.7181000000000001,37.54,0.7491,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505271.742268,1779505262.7379115,0,-10,-10,-10,-10,0,False,0,0,False
1779498661.3638964,20,1779505281.7841177,37.57,0.7172,37.56,0.7484999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505291.8372931,1779505262.7379115,0,-10,-10,-10,-10,0,False,0,0,False
1779498661.3638964,20,1779505301.8747904,37.58,0.7162000000000001,37.54,0.7482,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505311.9283192,1779505262.7379115,0,-10,-10,-10,-10,0,False,0,0,False
1779498661.3638964,20,1779505321.9791844,37.6,0.7151000000000001,37.54,0.7477,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505332.032274,1779505262.7379115,0,-10,-10,-10,-10,0,False,0,0,False
1779498661.3638964,20,1779505342.0790553,37.57,0.7145999999999999,37.52,0.7474,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505352.1358802,1779505262.7379115,0,-10,-10,-10,-10,0,False,0,0,False
1779498661.3638964,20,1779505362.1736104,37.59,0.7139,37.52,0.7471,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505372.2161863,1779505262.7379115,0,-10,-10,-10,-10,0,False,0,0,False
1779498661.3638964,20,1779505382.270445,37.62,0.7136,37.52,0.7472,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505392.3114212,1779505262.7379115,0,-10,-10,-10,-10,0,False,0,0,False
1779498661.3638964,20,1779505402.3670769,37.57,0.7132,37.51,0.7472,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505412.4163003,1779505262.7379115,0,-10,-10,-10,-10,0,False,0,0,False
1779498661.3638964,20,1779505422.4667392,37.58,0.7129000000000001,37.51,0.747,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505432.5275629,1779505262.7379115,0,-10,-10,-10,-10,0,False,0,0,False
1779498661.3638964,20,1779505442.5758145,37.56,0.7127,37.5,0.7472,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505452.602615,1779505262.7379115,0,-10,-10,-10,-10,0,False,0,0,False
1779498661.3638964,20,1779505462.6436875,37.54,0.7126,37.5,0.7468000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779505472.6842916,1779505262.7379115,0,-10,-10,-10,-10,0,False,0,0,False
