experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,humidity_2,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1780479379.4353852,20,1780541989.0555036,37.44,0.7226,37.0,0.7709999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780541999.105252,1780541849.9037545,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542009.1386068,37.45,0.7234999999999999,36.98,0.7715000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542019.1781847,1780541849.9037545,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542029.2239687,37.43,0.7236,37.0,0.7719,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542039.2544742,1780542029.9199686,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542049.3080685,37.42,0.7239,36.98,0.7721,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542059.363476,1780542029.9199686,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542069.39765,37.4,0.7251000000000001,37.0,0.7732,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542079.4306266,1780542029.9199686,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542089.483738,37.35,0.7261,37.0,0.7737,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542099.5197823,1780542029.9199686,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542109.5504415,37.34,0.7273000000000001,36.97,0.7739,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542119.6016467,1780542029.9199686,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542129.6545744,37.34,0.7284,36.99,0.7742,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542139.6930046,1780542029.9199686,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542149.7226415,37.32,0.7295,37.0,0.7745000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542159.7534459,1780542029.9199686,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542169.785702,37.31,0.7297,37.0,0.7747,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542179.8349788,1780542029.9199686,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542189.8812451,37.3,0.7306999999999999,37.0,0.7747,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542199.934708,1780542209.9246151,0,-10,-10,-10,-10,0,0,1,0,True
1780479379.4353852,20,1780542209.9789717,37.3,0.7316,36.99,0.775,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542220.035608,1780542209.9246151,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542230.0631776,37.29,0.7323000000000001,37.0,0.775,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542240.1040044,1780542209.9246151,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542250.1534827,37.3,0.7328,37.0,0.7752,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542260.208901,1780542209.9246151,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542270.2579331,37.29,0.7334999999999999,37.02,0.7751000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542280.3047073,1780542209.9246151,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542290.3526073,37.29,0.7339,37.03,0.7757,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542300.416141,1780542209.9246151,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542310.459575,37.3,0.7343000000000001,37.03,0.7756000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542320.5046215,1780542209.9246151,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542330.5508168,37.28,0.7348,37.03,0.7756000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542340.6007168,1780542209.9246151,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542350.6332674,37.31,0.7352,37.03,0.7758,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542360.670471,1780542209.9246151,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542370.7217267,37.3,0.7353000000000001,37.04,0.7758,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542380.7736454,1780542389.9531262,0,-10,-10,-10,-10,0,0,1,0,True
1780479379.4353852,20,1780542390.8212326,37.29,0.7358,37.06,0.7757,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542400.8646367,1780542389.9531262,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542410.9177241,37.31,0.7354999999999999,37.06,0.7755,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542420.956032,1780542389.9531262,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542430.9972293,37.31,0.736,37.05,0.7757,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542441.0392394,1780542389.9531262,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542451.0925012,37.3,0.7365,37.08,0.7757,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542461.144407,1780542389.9531262,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542471.1939142,37.32,0.7363,37.06,0.7758,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542481.2473004,1780542389.9531262,0,-10,-10,-10,-10,0,0,1,0,False
1780479379.4353852,20,1780542491.2897453,37.3,0.7363,37.09,0.7759999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780542501.33797,1780542389.9531262,0,-10,-10,-10,-10,0,0,1,0,False
