experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,humidity_2,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1779284442.0238676,20,1779418789.3316865,37.49,0.7232999999999999,37.57,0.7515999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779418799.3842938,1779418246.2019422,0,-10,-10,-10,-10,0,0,1,0,False
1779284442.0238676,20,1779418809.4320438,37.51,0.7237,37.57,0.7515999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779418819.4789107,1779418246.2019422,0,-10,-10,-10,-10,0,False,0,0,False
1779284442.0238676,20,1779418829.5253882,37.51,0.7245,37.57,0.7515000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779418839.5760772,1779418846.2187283,0,-10,-10,-10,-10,0,False,0,0,True
1779284442.0238676,20,1779418849.6197617,37.51,0.7240000000000001,37.61,0.7513,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779418859.672941,1779418846.2187283,0,-10,-10,-10,-10,0,False,0,0,False
1779284442.0238676,20,1779418869.7117128,37.51,0.7227,37.57,0.7506999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779418879.7594824,1779418846.2187283,0,-10,-10,-10,-10,0,False,0,0,False
1779284442.0238676,20,1779418889.819662,37.57,0.7218000000000001,37.59,0.7508,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779418899.8531234,1779418846.2187283,0,-10,-10,-10,-10,0,False,0,0,False
1779284442.0238676,20,1779418909.908266,37.61,0.7206999999999999,37.6,0.7501000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779418919.9571097,1779418846.2187283,0,-10,-10,-10,-10,0,False,0,0,False
1779284442.0238676,20,1779418930.0049884,37.62,0.7197,37.58,0.7499,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779418940.0568426,1779418846.2187283,0,-10,-10,-10,-10,0,False,0,0,False
1779284442.0238676,20,1779418950.098988,37.65,0.7193,37.6,0.7495,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779418960.145233,1779418846.2187283,0,-10,-10,-10,-10,0,False,0,0,False
1779284442.0238676,20,1779418970.18206,37.61,0.7184,37.54,0.7493000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779418980.213224,1779418846.2187283,0,-10,-10,-10,-10,0,False,0,0,False
1779284442.0238676,20,1779418990.2641826,37.61,0.7181000000000001,37.55,0.7493000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779419000.3179011,1779418846.2187283,0,-10,-10,-10,-10,0,False,0,0,False
1779284442.0238676,20,1779419010.3503098,37.64,0.7173,37.54,0.7488,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1779419020.386823,1779418846.2187283,0,-10,-10,-10,-10,0,False,0,0,False
