experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,humidity_2,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1781026002.117744,20,1781060389.0672662,37.56,0.7212000000000001,37.01,0.7705,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781060399.1165426,1781060390.5830889,0,-10,-10,-10,-10,0,0,0,0,True
1781026002.117744,20,1781060409.1643176,37.56,0.7204,37.0,0.7697,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781060419.2138305,1781060390.5830889,0,-10,-10,-10,-10,0,0,0,0,True
1781026002.117744,20,1781060429.2500353,37.57,0.7197,36.99,0.7695000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781060439.2975183,1781060390.5830889,0,-10,-10,-10,-10,0,0,0,0,True
1781026002.117744,20,1781060449.343787,37.53,0.7194,37.02,0.7692,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781060459.3793805,1781060390.5830889,0,-10,-10,-10,-10,0,0,0,0,True
1781026002.117744,20,1781060469.4159296,37.51,0.7194,37.02,0.7690000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781060479.4758642,1781060390.5830889,0,-10,-10,-10,-10,0,0,0,0,True
1781026002.117744,20,1781060489.5247395,37.5,0.7199,37.0,0.7689,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781060489.5310476,1781060390.5830889,0,-10,-10,-10,-10,0,0,0,0,True
1781026002.117744,20,1781060509.6028848,37.43,0.7208,37.01,0.7687,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781060519.643448,1781060390.5830889,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781060529.6789825,37.4,0.7220000000000001,37.0,0.7692,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781060539.7322767,1781060390.5830889,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781060549.782003,37.38,0.7236,36.99,0.7698999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781060559.8237994,1781060390.5830889,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781060569.8700159,37.35,0.7247,37.0,0.7705,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781060579.907871,1781060570.6056879,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781060589.9397473,37.32,0.7261,36.99,0.7705,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781060599.9939637,1781060570.6056879,0,-10,-10,-10,-10,0,0,1,0,True
