experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,humidity_2,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1781026002.117744,20,1781146786.3740985,37.46,0.7161,37.0,0.7637,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781146796.4210293,1781146797.145347,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781146806.472426,37.49,0.7166,37.01,0.7640000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781146816.5107367,1781146797.145347,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781146826.552072,37.41,0.7171,36.99,0.7642,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781146836.6060462,1781146797.145347,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781146846.6518269,37.43,0.7173999999999999,37.0,0.7648999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781146856.678648,1781146797.145347,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781146866.7113836,37.39,0.7184,37.0,0.7654000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781146876.7475128,1781146797.145347,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781146886.7896307,37.37,0.7191,37.0,0.7656999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781146896.8271465,1781146797.145347,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781146906.862527,37.37,0.72,37.01,0.766,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781146916.9170487,1781146797.145347,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781146926.9540884,37.34,0.7208,37.01,0.7666,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781146936.9942427,1781146797.145347,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781146947.0330675,37.37,0.7218000000000001,37.01,0.7671,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781146957.0749626,1781146797.145347,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781146967.1099901,37.34,0.723,37.02,0.7676000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781146977.152856,1781146977.1510644,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781146987.1899552,37.32,0.7237,37.02,0.7674,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781146997.2373574,1781146977.1510644,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147007.2740657,37.32,0.7243,37.02,0.7675000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147017.3181949,1781146977.1510644,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147027.3538888,37.32,0.7253000000000001,37.03,0.7676000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147037.4037464,1781146977.1510644,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147047.4621239,37.3,0.7256999999999999,37.05,0.7676999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147057.4991794,1781146977.1510644,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147067.551751,37.32,0.7265,37.06,0.7674,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147077.58672,1781146977.1510644,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147087.6192105,37.31,0.7267,37.05,0.7675000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147097.6601222,1781146977.1510644,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781147107.6983767,37.33,0.7271,37.06,0.7682,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147117.755362,1781146977.1510644,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781147127.8015122,37.31,0.7273999999999999,37.07,0.7682,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147137.8600185,1781146977.1510644,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781147147.8974187,37.31,0.7278,37.07,0.7683,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147157.9361916,1781147157.161215,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147167.9818473,37.35,0.728,37.07,0.7685,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147178.0376706,1781147157.161215,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147188.0754154,37.35,0.7281000000000001,37.08,0.7682,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147198.1170177,1781147157.161215,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147208.1709704,37.37,0.7286,37.09,0.7682,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147218.2365694,1781147157.161215,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147228.2754135,37.34,0.7287,37.14,0.7682,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147238.3051553,1781147157.161215,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147248.34517,37.36,0.7284999999999999,37.14,0.7683,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147258.3858902,1781147157.161215,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147268.4399283,37.35,0.7289,37.13,0.7682,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147278.4924254,1781147157.161215,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781147288.52894,37.36,0.7292000000000001,37.13,0.7681,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147298.5668044,1781147157.161215,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781147308.6027813,37.38,0.7290000000000001,37.22,0.7687999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147318.6481802,1781147157.161215,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781147328.7027597,37.37,0.7293000000000001,37.2,0.7687999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147338.7522018,1781147337.163216,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147348.809212,37.4,0.7293999999999999,37.21,0.7687999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147358.8517919,1781147337.163216,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147368.888007,37.42,0.7293999999999999,37.21,0.7683,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147378.9276257,1781147337.163216,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147388.962802,37.42,0.7293000000000001,37.2,0.7685,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147399.0141897,1781147337.163216,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147409.04833,37.44,0.7293000000000001,37.2,0.7686000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147419.0909183,1781147337.163216,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147429.1243632,37.43,0.7293999999999999,37.22,0.7686000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147439.1670287,1781147337.163216,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147449.1927457,37.44,0.7295999999999999,37.24,0.7685,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147459.244379,1781147337.163216,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781147469.2955003,37.47,0.7295999999999999,37.25,0.7687999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147479.3375018,1781147337.163216,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781147489.3706398,37.46,0.7298,37.24,0.7691,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147499.40582,1781147337.163216,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781147509.447711,37.5,0.7298,37.24,0.7690000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147509.451985,1781147517.1785088,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147529.5510256,37.5,0.7298,37.31,0.7689,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147529.5557332,1781147517.1785088,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147549.6559846,37.53,0.7299,37.28,0.7691,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147559.702331,1781147517.1785088,0,-10,-10,-10,-10,0,0,0,0,True
1781026002.117744,20,1781147569.7448409,37.5,0.7297,37.28,0.7689,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147559.702331,1781147517.1785088,0,-10,-10,-10,-10,0,0,0,0,True
1781026002.117744,20,1781147589.8276434,37.5,0.7290000000000001,37.3,0.7682,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147589.8331492,1781147517.1785088,0,-10,-10,-10,-10,0,0,0,0,True
1781026002.117744,20,1781147609.9304223,37.55,0.7287,37.29,0.7672,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147619.981263,1781147517.1785088,0,-10,-10,-10,-10,0,0,0,0,True
1781026002.117744,20,1781147630.0126445,37.53,0.728,37.3,0.7666,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147640.0525103,1781147517.1785088,0,-10,-10,-10,-10,0,0,0,0,False
1781026002.117744,20,1781147650.0818496,37.52,0.7277,37.31,0.7665000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147660.1120608,1781147517.1785088,0,-10,-10,-10,-10,0,0,0,0,False
1781026002.117744,20,1781147670.160507,37.51,0.7277,37.33,0.7663,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147680.2079985,1781147517.1785088,0,-10,-10,-10,-10,0,0,0,0,False
1781026002.117744,20,1781147690.2485325,37.5,0.7279000000000001,37.34,0.7662000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147680.2079985,1781147697.1827986,0,-10,-10,-10,-10,0,0,0,0,True
1781026002.117744,20,1781147710.3273911,37.45,0.7277,37.32,0.7654000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147720.3547337,1781147697.1827986,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147730.4035716,37.48,0.7277,37.29,0.7652,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147740.4580812,1781147697.1827986,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147750.5141392,37.47,0.7279000000000001,37.29,0.7656000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147760.5575507,1781147697.1827986,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147770.5998669,37.45,0.7284999999999999,37.27,0.7658,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147780.6417522,1781147697.1827986,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147790.6680102,37.45,0.7291,37.3,0.7663,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147800.7076774,1781147697.1827986,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147810.740959,37.46,0.7295,37.29,0.7668,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147820.7908247,1781147697.1827986,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781147830.8387887,37.46,0.7299,37.27,0.7675000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147840.8699105,1781147697.1827986,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781147850.9140348,37.45,0.7304,37.31,0.7679,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147860.9509342,1781147697.1827986,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781147870.990531,37.47,0.7306999999999999,37.3,0.7681,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147881.0263922,1781147877.1908824,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147891.0574715,37.47,0.731,37.27,0.7685,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147901.1039157,1781147877.1908824,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147911.1380305,37.49,0.7313,37.28,0.7685,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147921.1881676,1781147877.1908824,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147931.2313192,37.49,0.7312000000000001,37.3,0.7684000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147941.2669463,1781147877.1908824,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147951.3171608,37.48,0.7313,37.32,0.7683,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147961.3790302,1781147877.1908824,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147971.4250355,37.48,0.7311,37.32,0.7687,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147981.467913,1781147877.1908824,0,-10,-10,-10,-10,0,0,1,0,True
1781026002.117744,20,1781147991.5073175,37.5,0.7312000000000001,37.33,0.7687999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781147991.5131125,1781147877.1908824,0,-10,-10,-10,-10,0,0,1,0,False
1781026002.117744,20,1781148011.5953245,37.52,0.7314,37.34,0.7687999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.7,0.03,2,1781148021.6389728,1781147877.1908824,0,-10,-10,-10,-10,0,False,0,0,False
