experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,egg_turning_on,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768421185.8923664,20,1769486381.6029124,37.45,0.5722,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486401.3602524,1769486386.1806424,0,1,0,1,0,0,0,1,False
1768421185.8923664,20,1769486401.845966,37.45,0.5669,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486421.5754662,1769486386.1806424,0,1,1,1,1,False,True,1,False
1768421185.8923664,20,1769486421.948277,37.46,0.5801,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486441.5955853,1769486386.1806424,0,1,1,1,1,0,0,1,False
1768421185.8923664,20,1769486441.9682348,37.46,0.5857,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486461.8864753,1769486386.1806424,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769486462.2843864,37.49,0.5802,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486482.0608053,1769486386.1806424,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769486482.4424582,37.5,0.5726,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486501.8769941,1769486386.1806424,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769486502.6530073,37.56,0.5706,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486522.5828326,1769486386.1806424,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769486522.6651864,37.58,0.5805,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486542.6461864,1769486386.1806424,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769486542.7164803,37.62,0.574,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486562.7177234,1769486386.1806424,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769486562.7880404,37.67,0.5673,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486582.7444606,1769486566.2140007,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769486582.8272722,37.68,0.5802,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486602.7675416,1769486566.2140007,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769486602.8390267,37.69,0.5755,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486622.8167267,1769486566.2140007,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769486622.8951936,37.65,0.5675,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486642.8580325,1769486566.2140007,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769486642.941187,37.66,0.5795,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486662.889763,1769486566.2140007,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769486662.9629283,37.64,0.5771000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486682.9546013,1769486566.2140007,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769486683.0257378,37.6,0.5696,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486703.009632,1769486566.2140007,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769486703.0914333,37.58,0.5767,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486723.0404897,1769486566.2140007,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769486723.1101398,37.54,0.5784,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486743.090594,1769486566.2140007,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769486743.161705,37.5,0.5717,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769486762.4515812,1769486746.2504675,0,0,1,0,1,0,0,1,False
