experiment_begin_timestamp,experiment_sec,experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,humidity_2,target_temperature,target_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,fan_on,humidifyer_on,heater_on,,,
-1000,0,1728345401.86564,60,1728380338.11138,37.94,0.3822,37.72,0.365,38.33,0.42,2,1728380397.39847,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728380398.13492,38.19,0.3823,37.85,0.3666,38.33,0.42,2,1728380457.80978,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728380458.15571,38.43,0.3712,38.05,0.3573,38.33,0.42,2,1728380518.08396,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728380518.19358,38.18,0.3566,37.88,0.3406,38.33,0.42,2,1728380576.5139,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728380578.21989,37.89,0.3688,37.74,0.3504,38.33,0.42,2,1728380636.77802,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728380638.24518,37.86,0.3748,37.67,0.3566,38.33,0.42,2,1728380697.05585,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728380698.28633,38.02,0.3766,37.77,0.3596,38.33,0.42,2,1728380757.32514,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728380758.3164,38.28,0.3767,37.88,0.3609,38.33,0.42,2,1728380817.72411,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728380818.34375,38.4,0.3555,38.02,0.3421,38.33,0.42,2,1728380877.52884,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728380878.38555,38.02,0.3573,37.83,0.3405,38.33,0.42,2,1728380937.82222,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728380938.40478,37.93,0.3664,37.76,0.3484,38.33,0.42,2,1728380998.10058,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728380998.44748,38.01,0.3695,37.77,0.3524,38.33,0.42,2,1728381058.39241,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728381058.46547,38.28,0.3704,37.91,0.355,38.33,0.42,2,1728381116.70055,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728381118.47573,38.37,0.35,38.03,0.3358,38.33,0.42,2,1728381177.14547,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728381178.50867,37.98,0.3536,37.81,0.3366,38.33,0.42,2,1728381237.52165,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728381238.54845,37.89,0.3624,37.74,0.3443,38.33,0.42,2,1728381297.87673,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728381298.56475,37.99,0.3656,37.78,0.3488,38.33,0.42,2,1728381358.29619,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728381358.57541,38.2,0.3663,37.84,0.3507,38.33,0.42,2,1728381416.59023,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728381418.59315,38.41,0.3542,38.05,0.3402,38.33,0.42,2,1728381477.32235,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728381478.62085,38.13,0.3453,37.87,0.3288,38.33,0.42,2,1728381537.5531,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728381538.64075,37.83,0.3565,37.73,0.3384,38.33,0.42,2,1728381598.03143,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728381598.65987,37.92,0.3615,37.66,0.3439,38.33,0.42,2,1728381658.48088,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728381658.68297,38.05,0.3626,37.79,0.347,38.33,0.42,2,1728381716.92598,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728381718.72057,38.3,0.3624,37.95,0.3479,38.33,0.42,2,1728381777.40364,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728381778.74223,38.37,0.3422,38.05,0.3276,38.33,0.42,2,1728381837.97685,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728381838.76336,37.99,0.3488,37.81,0.3315,38.33,0.42,2,1728381898.49149,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728381898.79614,37.89,0.3565,37.74,0.3388,38.33,0.42,2,1728381957.02951,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728381958.83034,37.98,0.3592,37.74,0.3425,38.33,0.42,2,1728382017.54559,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728382018.86789,38.26,0.3596,37.86,0.3445,38.33,0.42,2,1728382078.03014,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728382078.90056,38.4,0.3448,38.05,0.3313,38.33,0.42,2,1728382136.92653,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728382138.92947,38.02,0.3458,37.83,0.3286,38.33,0.42,2,1728382197.40335,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728382198.94899,37.9,0.3546,37.69,0.3367,38.33,0.42,2,1728382257.86644,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728382258.96075,37.93,0.3581,37.75,0.3411,38.33,0.42,2,1728382318.33078,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728382318.9737,38.17,0.3586,37.83,0.3428,38.33,0.42,2,1728382378.92025,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728382378.99332,38.41,0.3515,38.01,0.3379,38.33,0.42,2,1728382437.43567,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728382439.02407,38.21,0.3369,37.96,0.3217,38.33,0.42,2,1728382498.08921,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728382499.04822,37.86,0.349,37.71,0.3307,38.33,0.42,2,1728382558.49668,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728382559.08057,37.86,0.354,37.63,0.3368,38.33,0.42,2,1728382618.75431,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728382619.10011,38.03,0.3557,37.75,0.3398,38.33,0.42,2,1728382679.01075,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728382679.11795,38.27,0.3556,37.88,0.3409,38.33,0.42,2,1728382737.30272,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728382739.13563,38.4,0.3398,38.04,0.325,38.33,0.42,2,1728382797.67312,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728382799.17743,37.94,0.4271,37.81,0.399,38.33,0.42,2,1728382857.9226,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728382859.18503,37.57,0.4343,37.5,0.4091,38.33,0.42,2,1728382918.19015,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728382919.21632,37.57,0.4279,37.43,0.4058,38.33,0.42,2,1728382978.47786,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728382979.23165,37.84,0.42,37.55,0.4011,38.33,0.42,2,1728383038.84527,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383039.26047,38.07,0.4236,37.79,0.4062,38.33,0.42,2,1728383099.1535,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383099.29705,38.4,0.4215,37.92,0.4057,38.33,0.42,2,1728383157.67505,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728383159.31371,38.18,0.4303,37.88,0.4105,38.33,0.42,2,1728383218.76821,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383219.35183,37.84,0.4343,37.66,0.4122,38.33,0.42,2,1728383279.14614,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383279.38899,37.83,0.4316,37.61,0.4111,38.33,0.42,2,1728383337.51789,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383339.40458,37.97,0.4257,37.73,0.4073,38.33,0.42,2,1728383397.93778,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383399.41724,38.26,0.4219,37.85,0.4038,38.33,0.42,2,1728383458.31945,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383459.43157,38.38,0.4166,38.01,0.3992,38.33,0.42,2,1728383518.88004,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728383519.46198,37.97,0.4264,37.82,0.4056,38.33,0.42,2,1728383579.17006,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383579.4834,37.84,0.4288,37.66,0.4075,38.33,0.42,2,1728383639.42445,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383639.49754,37.94,0.4256,37.72,0.4062,38.33,0.42,2,1728383697.7239,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383699.53382,38.18,0.4206,37.84,0.4036,38.33,0.42,2,1728383757.99168,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383759.56081,38.37,0.4134,37.98,0.3977,38.33,0.42,2,1728383819.05484,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728383819.56926,38.1,0.4297,37.89,0.4094,38.33,0.42,2,1728383877.63673,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383879.57982,37.87,0.4328,37.67,0.4116,38.33,0.42,2,1728383937.86566,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383939.60419,37.94,0.4305,37.76,0.4111,38.33,0.42,2,1728383998.06946,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728383999.63983,38.18,0.4254,37.82,0.4078,38.33,0.42,2,1728384058.36853,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728384059.66102,38.41,0.4142,38.01,0.3975,38.33,0.42,2,1728384119.267,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728384119.67918,38.18,0.3885,37.93,0.3723,38.33,0.42,2,1728384179.61087,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728384179.71787,37.86,0.3994,37.72,0.3796,38.33,0.42,2,1728384237.88668,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728384239.72862,37.91,0.4033,37.71,0.3842,38.33,0.42,2,1728384298.1984,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728384299.76615,38.04,0.4026,37.79,0.3854,38.33,0.42,2,1728384358.60031,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728384359.79727,38.34,0.3998,37.94,0.3844,38.33,0.42,2,1728384418.9249,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728384419.81527,38.3,0.368,38.03,0.354,38.33,0.42,2,1728384479.46008,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728384479.84052,37.97,0.3759,37.79,0.3581,38.33,0.42,2,1728384539.78441,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728384539.85738,37.92,0.3829,37.72,0.3649,38.33,0.42,2,1728384598.07652,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728384599.88033,37.99,0.3849,37.78,0.368,38.33,0.42,2,1728384658.31724,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728384659.8938,38.29,0.3842,37.93,0.3687,38.33,0.42,2,1728384718.56298,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728384719.93436,38.39,0.362,38.03,0.3485,38.33,0.42,2,1728384778.97004,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728384779.94867,37.99,0.3613,37.82,0.344,38.33,0.42,2,1728384839.23875,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728384839.96049,37.79,0.3714,37.69,0.3526,38.33,0.42,2,1728384899.58273,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728384899.99601,37.89,0.3753,37.61,0.3575,38.33,0.42,2,1728384959.90745,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728384960.01425,38.08,0.3757,37.79,0.3597,38.33,0.42,2,1728385018.207,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728385020.04603,38.35,0.3746,37.9,0.36,38.33,0.42,2,1728385079.22442,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728385080.07151,38.25,0.4133,37.98,0.3927,38.33,0.42,2,1728385138.29401,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728385140.0934,37.73,0.4395,37.66,0.4152,38.33,0.42,2,1728385198.62946,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728385200.1309,37.6,0.4379,37.48,0.4145,38.33,0.42,2,1728385258.98767,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728385260.14848,37.78,0.4313,37.58,0.4113,38.33,0.42,2,1728385319.29725,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728385320.18059,38.02,0.424,37.75,0.4065,38.33,0.42,2,1728385379.66353,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728385380.21393,38.35,0.4299,37.88,0.4124,38.33,0.42,2,1728385438.42924,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728385440.23633,38.31,0.4149,37.97,0.3977,38.33,0.42,2,1728385498.74645,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728385500.24793,37.89,0.4188,37.78,0.3981,38.33,0.42,2,1728385559.00139,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728385560.25842,37.76,0.4214,37.62,0.4011,38.33,0.42,2,1728385619.26575,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728385620.28406,37.96,0.4189,37.7,0.4004,38.33,0.42,2,1728385679.67413,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728385680.32022,38.22,0.4146,37.83,0.398,38.33,0.42,2,1728385740.04166,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728385740.35321,38.41,0.3931,38.02,0.3791,38.33,0.42,2,1728385798.43519,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728385800.37944,38.15,0.3734,37.87,0.3572,38.33,0.42,2,1728385858.76069,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728385860.39983,37.84,0.3857,37.69,0.3667,38.33,0.42,2,1728385919.05896,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728385920.42386,37.86,0.3905,37.63,0.3717,38.33,0.42,2,1728385979.37939,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728385980.43732,38.01,0.3903,37.75,0.3737,38.33,0.42,2,1728386039.66597,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728386040.47229,38.3,0.3888,37.89,0.3736,38.33,0.42,2,1728386099.89404,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728386100.49617,38.41,0.3641,38,0.3515,38.33,0.42,2,1728386160.33429,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728386160.51187,37.98,0.3653,37.81,0.348,38.33,0.42,2,1728386218.56893,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728386220.5381,37.86,0.3746,37.65,0.3564,38.33,0.42,2,1728386278.90445,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728386280.5742,37.93,0.378,37.66,0.3603,38.33,0.42,2,1728386339.23242,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728386340.59665,38.18,0.3778,37.81,0.362,38.33,0.42,2,1728386399.61587,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728386400.63317,38.38,0.37,37.97,0.3561,38.33,0.42,2,1728386460.48933,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728386460.66384,38.22,0.3523,37.96,0.3377,38.33,0.42,2,1728386519.04155,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728386520.69577,37.88,0.3641,37.76,0.3463,38.33,0.42,2,1728386579.37139,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728386580.71219,37.9,0.3697,37.67,0.3519,38.33,0.42,2,1728386639.69833,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728386640.73982,38.04,0.3705,37.79,0.3547,38.33,0.42,2,1728386699.98978,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728386700.75509,38.33,0.3698,37.91,0.3556,38.33,0.42,2,1728386760.39077,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728386760.79013,38.39,0.3492,38.02,0.3352,38.33,0.42,2,1728386820.75405,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728386820.82972,37.92,0.3559,37.79,0.3384,38.33,0.42,2,1728386879.58676,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728386880.84439,37.81,0.3636,37.65,0.3458,38.33,0.42,2,1728386939.84138,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728386940.85987,37.93,0.3663,37.69,0.3497,38.33,0.42,2,1728387000.14333,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728387000.88883,38.17,0.366,37.82,0.351,38.33,0.42,2,1728387060.49905,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728387060.91419,38.39,0.357,38.04,0.3438,38.33,0.42,2,1728387120.77778,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728387120.95555,38.14,0.3973,37.9,0.3755,38.33,0.42,2,1728387179.12824,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728387180.99414,37.63,0.438,37.56,0.4124,38.33,0.42,2,1728387239.41312,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728387241.01857,37.59,0.434,37.43,0.4112,38.33,0.42,2,1728387299.6817,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728387301.05599,37.76,0.4265,37.51,0.4068,38.33,0.42,2,1728387359.97443,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728387361.08454,38,0.4196,37.72,0.4022,38.33,0.42,2,1728387420.28061,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728387421.10274,38.32,0.4225,37.89,0.4064,38.33,0.42,2,1728387480.56192,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728387481.1109,38.31,0.4143,37.96,0.3963,38.33,0.42,2,1728387539.39852,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728387541.13771,37.8,0.4403,37.73,0.4176,38.33,0.42,2,1728387599.73695,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728387601.15696,37.65,0.4403,37.57,0.4179,38.33,0.42,2,1728387660.07495,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728387661.16787,37.84,0.4348,37.57,0.4152,38.33,0.42,2,1728387720.4642,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728387721.1762,38.05,0.428,37.76,0.411,38.33,0.42,2,1728387780.88647,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728387781.21888,38.36,0.4199,37.93,0.4044,38.33,0.42,2,1728387841.1849,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728387841.25769,38.24,0.4253,37.93,0.4059,38.33,0.42,2,1728387899.64752,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728387901.28359,37.77,0.44,37.67,0.4171,38.33,0.42,2,1728387959.90401,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728387961.31473,37.66,0.4398,37.53,0.4176,38.33,0.42,2,1728388020.26318,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728388021.35646,37.84,0.4347,37.61,0.4154,38.33,0.42,2,1728388080.54115,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728388081.38176,38.09,0.4284,37.79,0.4116,38.33,0.42,2,1728388140.82487,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728388141.40973,38.4,0.4147,37.97,0.3999,38.33,0.42,2,1728388201.16885,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728388201.44572,38.18,0.4339,37.91,0.4128,38.33,0.42,2,1728388259.48959,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728388261.47718,37.77,0.4427,37.64,0.42,38.33,0.42,2,1728388319.8453,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728388321.49368,37.71,0.4417,37.53,0.4203,38.33,0.42,2,1728388380.22215,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728388381.52137,37.92,0.4368,37.62,0.4173,38.33,0.42,2,1728388440.45583,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728388441.54988,38.13,0.4303,37.78,0.4136,38.33,0.42,2,1728388500.80055,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728388501.58532,38.43,0.4126,37.99,0.397,38.33,0.42,2,1728388561.26821,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728388561.61298,38.13,0.3977,37.86,0.3809,38.33,0.42,2,1728388619.61052,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728388621.62393,37.84,0.4081,37.72,0.3884,38.33,0.42,2,1728388679.93395,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728388681.65962,37.88,0.4109,37.68,0.3921,38.33,0.42,2,1728388740.17283,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728388741.67336,38.05,0.4102,37.79,0.3933,38.33,0.42,2,1728388800.49969,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728388801.69069,38.36,0.4071,37.96,0.3919,38.33,0.42,2,1728388860.92833,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728388861.71659,38.37,0.3731,38.03,0.3591,38.33,0.42,2,1728388921.22273,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728388921.74092,37.96,0.3798,37.79,0.3618,38.33,0.42,2,1728388981.493,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728388981.77161,37.87,0.388,37.69,0.3694,38.33,0.42,2,1728389039.81465,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728389041.78445,37.97,0.39,37.7,0.3727,38.33,0.42,2,1728389100.15084,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728389101.82324,38.21,0.3893,37.84,0.3737,38.33,0.42,2,1728389160.42943,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728389161.86359,38.4,0.3712,38.06,0.3582,38.33,0.42,2,1728389221.2218,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728389221.8731,38.04,0.3592,37.85,0.3432,38.33,0.42,2,1728389279.99327,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728389281.89565,37.75,0.3703,37.59,0.3515,38.33,0.42,2,1728389340.32272,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728389341.92624,37.75,0.3739,37.55,0.3565,38.33,0.42,2,1728389400.54961,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728389401.95192,37.91,0.3742,37.63,0.3579,38.33,0.42,2,1728389460.81701,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728389461.97797,38.1,0.3727,37.79,0.3575,38.33,0.42,2,1728389521.04138,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728389522.0014,38.38,0.3697,37.92,0.3564,38.33,0.42,2,1728389581.74574,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728389582.02242,38.22,0.349,37.89,0.3347,38.33,0.42,2,1728389640.0363,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728389642.03701,37.9,0.3599,37.74,0.3426,38.33,0.42,2,1728389700.28148,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728389702.06,37.88,0.3648,37.68,0.3475,38.33,0.42,2,1728389760.61008,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728389762.0802,37.98,0.3655,37.72,0.3496,38.33,0.42,2,1728389820.95711,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728389822.10358,38.19,0.3645,37.82,0.3498,38.33,0.42,2,1728389881.28109,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728389882.13888,38.37,0.354,37.99,0.3406,38.33,0.42,2,1728389941.72421,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728389942.17323,38.1,0.3492,37.84,0.3331,38.33,0.42,2,1728390002.0116,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728390002.1878,37.92,0.3577,37.74,0.3403,38.33,0.42,2,1728390060.28151,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728390062.22618,37.93,0.3608,37.69,0.3435,38.33,0.42,2,1728390120.6504,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728390122.2453,38.02,0.3603,37.78,0.345,38.33,0.42,2,1728390181.00699,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728390182.2738,38.28,0.3595,37.94,0.345,38.33,0.42,2,1728390241.38608,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728390242.30909,38.39,0.3624,38.03,0.346,38.33,0.42,2,1728390301.77085,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728390302.3201,37.88,0.4354,37.77,0.41,38.33,0.42,2,1728390362.19669,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728390362.33895,37.54,0.4305,37.48,0.4062,38.33,0.42,2,1728390420.54996,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728390422.35606,37.59,0.4216,37.42,0.4006,38.33,0.42,2,1728390480.89787,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728390482.3665,37.77,0.4238,37.48,0.4045,38.33,0.42,2,1728390541.36943,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728390542.39429,37.97,0.4256,37.66,0.4074,38.33,0.42,2,1728390601.69201,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728390602.41363,38.19,0.4199,37.81,0.4033,38.33,0.42,2,1728390661.98709,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728390662.43349,38.37,0.3999,37.98,0.3857,38.33,0.42,2,1728390720.47726,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728390722.45367,38.15,0.3742,37.89,0.3589,38.33,0.42,2,1728390781.08802,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728390782.48801,37.9,0.3823,37.7,0.3637,38.33,0.42,2,1728390841.54458,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728390842.50121,37.86,0.3835,37.66,0.3658,38.33,0.42,2,1728390901.96614,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728390902.51597,37.99,0.3814,37.76,0.3654,38.33,0.42,2,1728390962.2719,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728390962.54905,38.22,0.3787,37.83,0.3635,38.33,0.42,2,1728391020.56624,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728391022.58026,38.42,0.3657,38.04,0.3523,38.33,0.42,2,1728391080.88276,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728391082.62309,38.09,0.3552,37.86,0.3401,38.33,0.42,2,1728391141.32054,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728391142.65338,37.84,0.3644,37.77,0.347,38.33,0.42,2,1728391201.62475,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728391202.68505,37.81,0.368,37.64,0.3507,38.33,0.42,2,1728391261.92269,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728391262.70998,37.97,0.3676,37.72,0.3518,38.33,0.42,2,1728391322.24032,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728391322.72203,38.21,0.3663,37.85,0.3516,38.33,0.42,2,1728391382.57673,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728391382.75118,38.4,0.3585,38,0.345,38.33,0.42,2,1728391441.19914,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728391442.77644,38.16,0.3492,37.88,0.3336,38.33,0.42,2,1728391501.74711,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728391502.80479,37.89,0.3583,37.7,0.3407,38.33,0.42,2,1728391561.97924,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728391562.83573,37.89,0.3616,37.6,0.3445,38.33,0.42,2,1728391622.28529,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728391622.87106,38,0.3618,37.78,0.3461,38.33,0.42,2,1728391682.61332,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728391682.89027,38.27,0.3608,37.86,0.3462,38.33,0.42,2,1728391740.91702,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728391742.92888,38.32,0.4197,37.98,0.3985,38.33,0.42,2,1728391801.97952,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728391802.96473,37.97,0.4201,37.79,0.3993,38.33,0.42,2,1728391862.56978,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728391862.98196,37.92,0.4238,37.71,0.4029,38.33,0.42,2,1728391921.35701,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728391922.99515,37.97,0.428,37.76,0.408,38.33,0.42,2,1728391981.98215,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728391983.00861,38.13,0.422,37.82,0.4024,38.33,0.42,2,1728392042.55232,0,False,False,True,,,
