experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768957255.0221,20,1769313583.8195224,37.22,0.3796,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769313603.6689935,1769313583.8162937,1769313583.2466354,1.0,1.0,1.0,1.0,False,True,1,False
1768957255.0221,20,1769313604.0825605,37.25,0.3805,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769313623.8830667,1769313583.8162937,1769313583.2466354,1.0,1.0,1.0,1.0,False,True,1,False
1768957255.0221,20,1769313624.298674,37.25,0.37979999999999997,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769313644.129002,1769313583.8162937,1769313583.2466354,1.0,1.0,1.0,1.0,False,True,1,False
1768957255.0221,20,1769313644.5440583,37.3,0.37840000000000007,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769313664.4462523,1769313583.8162937,1769313583.2466354,0.96783,1.0,0.96783,1.0,False,True,1,False
1768957255.0221,20,1769313664.8529854,37.28,0.37829999999999997,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769313684.7485232,1769313583.8162937,1769313583.2466354,0.00873,1.0,0.00873,1.0,False,True,1,False
1768957255.0221,20,1769313685.1571445,37.34,0.3776,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769313705.0180957,1769313583.8162937,1769313583.2466354,0.00775,1.0,0.00775,1.0,False,True,1,False
1768957255.0221,20,1769313705.4330254,37.39,0.3772,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769313725.2934556,1769313583.8162937,1769313583.2466354,0.00861,1.0,0.00861,1.0,False,True,1,False
1768957255.0221,20,1769313725.7093284,37.43,0.3765,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769313745.5476055,1769313583.8162937,1769313583.2466354,0.00867,1.0,0.00867,1.0,False,True,1,False
1768957255.0221,20,1769313745.9642842,37.47,0.37590000000000007,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769313765.9204912,1769313764.6769142,1769313583.2466354,0.0087,1.0,0.0087,1.0,False,True,1,False
1768957255.0221,20,1769313766.3377235,37.52,0.37329999999999997,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769313786.28498,1769313764.6769142,1769313583.2466354,0.0087,1.0,0.0087,1.0,False,1,0,False
