experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768233027.992978,20,1768881584.851988,37.56,0.5737,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881604.841356,1768881529.9753203,1768881168.3299751,0.00897,1.0,0.00897,1.0,0,0,0,False
1768233027.992978,20,1768881604.9033668,37.51,0.5669,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881624.9036,1768881529.9753203,1768881168.3299751,0.00891,1.0,0.00891,1.0,False,1,0,False
1768233027.992978,20,1768881624.9665575,37.48,0.5809000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881644.6099818,1768881529.9753203,1768881168.3299751,0.00879,1.0,0.00879,1.0,0,0,1,False
1768233027.992978,20,1768881645.0221186,37.46,0.5846,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881664.6974137,1768881529.9753203,1768881168.3299751,0.00903,1.0,0.00903,1.0,0,0,1,False
1768233027.992978,20,1768881665.109898,37.41,0.5811000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881684.8011992,1768881529.9753203,1768881168.3299751,0.00812,1.0,0.00812,1.0,0,0,1,False
1768233027.992978,20,1768881685.2131474,37.37,0.5765,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881704.9119084,1768881529.9753203,1768881168.3299751,0.00891,1.0,0.00891,1.0,0,0,1,False
1768233027.992978,20,1768881705.3235269,37.33,0.5695,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881725.0894454,1768881710.7593544,1768881168.3299751,0.00848,1.0,0.00848,1.0,False,True,1,False
1768233027.992978,20,1768881725.4997754,37.32,0.5721,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881745.1948056,1768881710.7593544,1768881168.3299751,0.00909,1.0,0.00909,1.0,0,0,1,False
1768233027.992978,20,1768881745.6068606,37.31,0.5861999999999999,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881765.3078265,1768881710.7593544,1768881168.3299751,0.00879,1.0,0.00879,1.0,0,0,1,False
1768233027.992978,20,1768881765.7188528,37.27,0.5854,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881785.414573,1768881710.7593544,1768881168.3299751,0.00812,1.0,0.00812,1.0,0,0,1,False
1768233027.992978,20,1768881785.8249934,37.3,0.5809000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881805.4930882,1768881710.7593544,1768881168.3299751,0.00885,1.0,0.00885,1.0,0,0,1,False
1768233027.992978,20,1768881805.8982682,37.33,0.5752,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881825.5807462,1768881710.7593544,1768881168.3299751,0.00888,1.0,0.00888,1.0,0,0,1,False
1768233027.992978,20,1768881825.9931927,37.32,0.569,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881845.678214,1768881710.7593544,1768881168.3299751,0.00897,1.0,0.00897,1.0,False,True,1,False
1768233027.992978,20,1768881846.0905778,37.34,0.5752,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881865.7912154,1768881710.7593544,1768881168.3299751,0.00812,1.0,0.00812,1.0,0,0,1,False
1768233027.992978,20,1768881866.2034767,37.38,0.5851,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881885.929656,1768881710.7593544,1768881168.3299751,0.00839,1.0,0.00839,1.0,0,0,1,False
1768233027.992978,20,1768881886.3413732,37.39,0.5810000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881906.137145,1768881891.3759682,1768881168.3299751,0.00854,1.0,0.00854,1.0,0,0,1,False
1768233027.992978,20,1768881906.549167,37.4,0.5746,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881926.2516503,1768881891.3759682,1768881168.3299751,0.00879,1.0,0.00879,1.0,0,0,1,False
1768233027.992978,20,1768881926.661426,37.38,0.568,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881946.3619354,1768881891.3759682,1768881168.3299751,0.00946,1.0,0.00946,1.0,False,True,1,False
1768233027.992978,20,1768881946.7741144,37.42,0.5792,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881966.461295,1768881891.3759682,1768881168.3299751,0.00903,1.0,0.00903,1.0,0,0,1,False
1768233027.992978,20,1768881966.8726883,37.49,0.5851,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768881986.5267828,1768881891.3759682,1768881168.3299751,0.00888,1.0,0.00888,1.0,0,0,1,False
1768233027.992978,20,1768881986.9388335,37.47,0.5818,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882006.8220875,1768881891.3759682,1768881168.3299751,0.00845,1.0,0.00845,1.0,0,0,1,False
1768233027.992978,20,1768882007.2340152,37.49,0.5757,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882026.841804,1768881891.3759682,1768881168.3299751,0.009,1.0,0.009,1.0,0,0,1,False
1768233027.992978,20,1768882027.252743,37.54,0.5690999999999999,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882047.2055364,1768881891.3759682,1768881168.3299751,0.00931,1.0,0.00931,1.0,0,1,0,False
1768233027.992978,20,1768882047.268011,37.58,0.574,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882067.2308645,1768881891.3759682,1768881168.3299751,0.00836,1.0,0.00836,1.0,0,0,0,False
1768233027.992978,20,1768882067.2927856,37.59,0.5822,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882087.2493286,1768882071.912313,1768881168.3299751,0.00839,1.0,0.00839,1.0,0,0,0,False
1768233027.992978,20,1768882087.312035,37.58,0.5774,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882107.3125997,1768882071.912313,1768881168.3299751,0.00882,1.0,0.00882,1.0,0,0,0,False
1768233027.992978,20,1768882107.375575,37.56,0.5705,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882127.3293,1768882071.912313,1768881168.3299751,0.00891,1.0,0.00891,1.0,0,0,0,False
1768233027.992978,20,1768882127.391264,37.51,0.5708,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882147.348428,1768882071.912313,1768881168.3299751,0.00818,1.0,0.00818,1.0,0,0,0,False
1768233027.992978,20,1768882147.4103456,37.47,0.5822999999999999,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882167.0693092,1768882071.912313,1768881168.3299751,0.00909,1.0,0.00909,1.0,0,0,1,False
1768233027.992978,20,1768882167.4819965,37.45,0.5807,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882187.2687225,1768882071.912313,1768881168.3299751,0.00867,1.0,0.00867,1.0,0,0,1,False
1768233027.992978,20,1768882187.681148,37.43,0.5770000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882207.374617,1768882071.912313,1768881168.3299751,0.00824,1.0,0.00824,1.0,0,0,1,False
1768233027.992978,20,1768882207.7870731,37.38,0.5716,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882227.4766247,1768882071.912313,1768881168.3299751,0.009,1.0,0.009,1.0,0,0,1,False
1768233027.992978,20,1768882227.8890045,37.37,0.5684,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882247.5584798,1768882071.912313,1768881168.3299751,0.00974,1.0,0.00974,1.0,False,True,1,False
1768233027.992978,20,1768882247.9709609,37.35,0.5824,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882267.774588,1768882252.585709,1768881168.3299751,0.00891,1.0,0.00891,1.0,0,0,1,False
1768233027.992978,20,1768882268.1869764,37.31,0.5814,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882287.8882737,1768882252.585709,1768881168.3299751,0.00839,1.0,0.00839,1.0,0,0,1,False
1768233027.992978,20,1768882288.2984464,37.32,0.5771000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768882308.0015876,1768882252.585709,1768881168.3299751,0.009,1.0,0.009,1.0,0,0,1,False
