experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,egg_turning_on,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768421185.8923664,20,1768881587.8616936,37.49,0.5792,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881607.5468874,1768881442.5299568,0,1,1,1,1,0,0,1,False
1768421185.8923664,20,1768881608.0324092,37.5,0.5765,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881627.6621025,1768881622.8390021,0,1,1,1,1,0,0,1,False
1768421185.8923664,20,1768881628.4060626,37.47,0.5689000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881648.0324023,1768881622.8390021,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1768881648.4162297,37.46,0.5758,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881668.1822596,1768881622.8390021,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768881668.5856361,37.45,0.5763,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881688.5796037,1768881622.8390021,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768881688.9616332,37.45,0.5695,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881708.8917327,1768881622.8390021,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1768881709.2856376,37.44,0.5775,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881729.2126687,1768881622.8390021,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768881729.6120057,37.45,0.5752,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881749.2237797,1768881622.8390021,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768881749.6173854,37.45,0.5674,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881769.550817,1768881622.8390021,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1768881769.9386067,37.46,0.578,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881789.8140469,1768881622.8390021,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768881790.1987534,37.49,0.573,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881810.162297,1768881802.8764136,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768881810.5513816,37.5,0.5708,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881830.0058227,1768881802.8764136,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768881830.7658198,37.5,0.5771000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881850.5161593,1768881802.8764136,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1768881850.8069592,37.59,0.5690999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881870.7811422,1768881802.8764136,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1768881870.8519006,37.6,0.5761999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881890.7994137,1768881802.8764136,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1768881890.8756983,37.59,0.5728,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881910.8069172,1768881802.8764136,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1768881910.8858995,37.58,0.5697,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881930.8483882,1768881802.8764136,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1768881930.9191568,37.59,0.5758,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881950.8671842,1768881802.8764136,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1768881950.9388163,37.58,0.5679,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881970.8978708,1768881802.8764136,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1768881970.976917,37.53,0.5769,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768881990.9731288,1768881982.9255042,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1768881991.0415983,37.5,0.5717,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768882010.0646298,1768881982.9255042,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768882011.2008774,37.48,0.573,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768882031.1719978,1768881982.9255042,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768882031.5532944,37.47,0.5774,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768882051.3737426,1768881982.9255042,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768882051.7583513,37.44,0.5706,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768882071.6211329,1768881982.9255042,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768882072.003306,37.44,0.5756,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768882091.8543599,1768881982.9255042,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768882092.2384725,37.42,0.5764,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768882112.1560795,1768881982.9255042,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768882112.543493,37.43,0.5692,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768882132.4964638,1768881982.9255042,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1768882132.8803728,37.44,0.5769,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768882152.749206,1768881982.9255042,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768882153.136616,37.46,0.5737,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768882173.112779,1768882163.116273,0,0,1,0,1,0,0,1,False
