experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768233027.992978,20,1768795191.101304,37.34,0.5679,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795210.7929986,1768795161.9629095,1768795161.3919063,1.0,1.0,1.0,1.0,False,True,1,False
1768233027.992978,20,1768795211.2048109,37.37,0.578,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795230.90183,1768795161.9629095,1768795161.3919063,1.0,1.0,1.0,1.0,0,0,1,False
1768233027.992978,20,1768795231.314164,37.37,0.5919,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795251.004774,1768795161.9629095,1768795161.3919063,0.99988,1.0,0.99988,1.0,0,0,1,False
1768233027.992978,20,1768795251.4175088,37.37,0.5917,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795271.1415036,1768795161.9629095,1768795161.3919063,0.00824,1.0,0.00824,1.0,0,0,1,False
1768233027.992978,20,1768795271.553421,37.39,0.5870000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795291.226685,1768795161.9629095,1768795161.3919063,0.00873,1.0,0.00873,1.0,0,0,1,False
1768233027.992978,20,1768795291.6381848,37.42,0.5808,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795311.3196192,1768795161.9629095,1768795161.3919063,0.00897,1.0,0.00897,1.0,0,0,1,False
1768233027.992978,20,1768795311.7320335,37.43,0.5748,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795331.4098785,1768795161.9629095,1768795161.3919063,0.00806,1.0,0.00806,1.0,0,0,1,False
1768233027.992978,20,1768795331.8222287,37.5,0.5676,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795351.6485224,1768795342.6047795,1768795161.3919063,0.00946,1.0,0.00946,1.0,False,1,0,False
1768233027.992978,20,1768795351.8329306,37.5,0.5799000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795371.5784335,1768795342.6047795,1768795161.3919063,0.00854,1.0,0.00854,1.0,0,0,0,False
1768233027.992978,20,1768795371.8841405,37.53,0.5878,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795391.840065,1768795342.6047795,1768795161.3919063,0.00876,1.0,0.00876,1.0,0,0,0,False
1768233027.992978,20,1768795391.902518,37.57,0.584,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795411.873979,1768795342.6047795,1768795161.3919063,0.00882,1.0,0.00882,1.0,0,0,0,False
1768233027.992978,20,1768795411.929,37.61,0.5775,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795431.8732228,1768795342.6047795,1768795161.3919063,0.00809,1.0,0.00809,1.0,0,0,0,False
1768233027.992978,20,1768795431.9356227,37.62,0.5704,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795451.8869593,1768795342.6047795,1768795161.3919063,0.00809,1.0,0.00809,1.0,0,0,0,False
1768233027.992978,20,1768795451.9494426,37.56,0.5714,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795471.895598,1768795342.6047795,1768795161.3919063,0.0083,1.0,0.0083,1.0,0,0,0,False
1768233027.992978,20,1768795471.9586117,37.55,0.5849000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795491.9405673,1768795342.6047795,1768795161.3919063,0.00848,1.0,0.00848,1.0,0,0,0,False
1768233027.992978,20,1768795492.0035589,37.51,0.5833,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795512.0020378,1768795342.6047795,1768795161.3919063,0.00903,1.0,0.00903,1.0,0,0,0,False
1768233027.992978,20,1768795512.0554419,37.45,0.5782,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795531.878032,1768795523.2642028,1768795161.3919063,0.00827,1.0,0.00827,1.0,0,0,1,False
1768233027.992978,20,1768795532.2904942,37.41,0.5707,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795551.957684,1768795523.2642028,1768795161.3919063,0.00894,1.0,0.00894,1.0,0,0,1,False
1768233027.992978,20,1768795552.3698273,37.39,0.5699000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795572.0677347,1768795523.2642028,1768795161.3919063,0.00882,1.0,0.00882,1.0,False,True,1,False
1768233027.992978,20,1768795572.4783554,37.35,0.5867,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795592.2101479,1768795523.2642028,1768795161.3919063,0.00888,1.0,0.00888,1.0,0,0,1,False
1768233027.992978,20,1768795592.6217525,37.32,0.5881000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795612.3351455,1768795523.2642028,1768795161.3919063,0.00906,1.0,0.00906,1.0,0,0,1,False
1768233027.992978,20,1768795612.748295,37.28,0.584,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795632.4496949,1768795523.2642028,1768795161.3919063,0.00885,1.0,0.00885,1.0,0,0,1,False
1768233027.992978,20,1768795632.8621187,37.3,0.5788000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795652.5434132,1768795523.2642028,1768795161.3919063,0.00803,1.0,0.00803,1.0,0,0,1,False
1768233027.992978,20,1768795652.9555898,37.31,0.5733,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795672.6226776,1768795523.2642028,1768795161.3919063,0.00882,1.0,0.00882,1.0,0,0,1,False
1768233027.992978,20,1768795673.0344782,37.32,0.5675,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795692.7264552,1768795523.2642028,1768795161.3919063,0.00961,1.0,0.00961,1.0,False,True,1,False
1768233027.992978,20,1768795693.1387448,37.35,0.5836,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795712.9240885,1768795703.9114888,1768795161.3919063,0.00861,1.0,0.00861,1.0,0,0,1,False
1768233027.992978,20,1768795713.336387,37.37,0.5839,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795733.0265005,1768795703.9114888,1768795161.3919063,0.00876,1.0,0.00876,1.0,0,0,1,False
1768233027.992978,20,1768795733.438703,37.37,0.5792,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795753.1364684,1768795703.9114888,1768795161.3919063,0.00879,1.0,0.00879,1.0,0,0,1,False
1768233027.992978,20,1768795753.5485861,37.38,0.5736,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795773.2464178,1768795703.9114888,1768795161.3919063,0.00809,1.0,0.00809,1.0,0,0,1,False
1768233027.992978,20,1768795773.6588974,37.43,0.5678,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795793.355769,1768795703.9114888,1768795161.3919063,0.00934,1.0,0.00934,1.0,False,True,1,False
1768233027.992978,20,1768795793.768111,37.43,0.5844,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795813.4088044,1768795703.9114888,1768795161.3919063,0.00815,1.0,0.00815,1.0,0,0,1,False
1768233027.992978,20,1768795813.821093,37.5,0.5870000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795832.9011023,1768795703.9114888,1768795161.3919063,0.00858,1.0,0.00858,1.0,0,0,1,False
1768233027.992978,20,1768795834.1347573,37.5,0.5829,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795854.0484219,1768795703.9114888,1768795161.3919063,0.009,1.0,0.009,1.0,0,0,0,False
1768233027.992978,20,1768795854.1715508,37.56,0.5764,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795874.126508,1768795703.9114888,1768795161.3919063,0.00888,1.0,0.00888,1.0,0,0,0,False
1768233027.992978,20,1768795874.1886518,37.6,0.5689000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795894.1662803,1768795884.444671,1768795161.3919063,0.00848,1.0,0.00848,1.0,0,1,0,False
1768233027.992978,20,1768795894.2292588,37.61,0.5743,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795914.2301364,1768795884.444671,1768795161.3919063,0.00906,1.0,0.00906,1.0,0,0,0,False
1768233027.992978,20,1768795914.2924368,37.62,0.5876,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795934.256961,1768795884.444671,1768795161.3919063,0.00894,1.0,0.00894,1.0,0,0,0,False
1768233027.992978,20,1768795934.3189738,37.55,0.5852,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795954.3194768,1768795884.444671,1768795161.3919063,0.00842,1.0,0.00842,1.0,0,0,0,False
1768233027.992978,20,1768795954.3819354,37.54,0.5793,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795974.366894,1768795884.444671,1768795161.3919063,0.00858,1.0,0.00858,1.0,0,0,0,False
1768233027.992978,20,1768795974.4291108,37.48,0.5731,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768795994.3439915,1768795884.444671,1768795161.3919063,0.00897,1.0,0.00897,1.0,0,0,1,False
1768233027.992978,20,1768795994.756245,37.49,0.5671,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768796014.4545066,1768795884.444671,1768795161.3919063,0.00894,1.0,0.00894,1.0,False,True,1,False
1768233027.992978,20,1768796014.8668554,37.43,0.5836,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768796034.531307,1768795884.444671,1768795161.3919063,0.00851,1.0,0.00851,1.0,0,0,1,False
1768233027.992978,20,1768796034.9364643,37.38,0.5881000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768796054.6179922,1768795884.444671,1768795161.3919063,0.00864,1.0,0.00864,1.0,0,0,1,False
1768233027.992978,20,1768796055.0296762,37.34,0.5846,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768796074.8330102,1768796064.980979,1768795161.3919063,0.0087,1.0,0.0087,1.0,0,0,1,False
1768233027.992978,20,1768796075.2449117,37.34,0.578,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768796094.9332032,1768796064.980979,1768795161.3919063,0.009,1.0,0.009,1.0,0,0,1,False
1768233027.992978,20,1768796095.3449457,37.35,0.5726,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768796115.0241358,1768796064.980979,1768795161.3919063,0.00885,1.0,0.00885,1.0,0,0,1,False
1768233027.992978,20,1768796115.4363992,37.3,0.5677000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768796135.1393445,1768796064.980979,1768795161.3919063,0.00964,1.0,0.00964,1.0,False,True,1,False
