experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,egg_turning_on,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768421185.8923664,20,1768708785.704679,37.57,0.5776,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768708805.6569085,1768708693.0306115,0,1,1,1,1,False,0,0,False
1768421185.8923664,20,1768708805.8344605,37.6,0.5694,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768708825.7792563,1768708693.0306115,0,1,1,1,1,False,1,0,False
1768421185.8923664,20,1768708825.8407645,37.57,0.5779,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768708845.8135326,1768708693.0306115,0,0,1,0,1,False,0,0,False
1768421185.8923664,20,1768708845.8894362,37.55,0.5854,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768708865.8741155,1768708693.0306115,0,0,1,0,1,False,0,0,False
1768421185.8923664,20,1768708865.965343,37.53,0.5783,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768708885.922832,1768708873.1024992,0,0,1,0,1,False,0,0,False
1768421185.8923664,20,1768708885.9939294,37.52,0.5700999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768708905.9879987,1768708873.1024992,0,0,1,0,1,False,0,0,False
1768421185.8923664,20,1768708906.0571926,37.5,0.5777,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768708925.4947083,1768708873.1024992,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1768708926.0827024,37.49,0.5811000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768708945.804972,1768708873.1024992,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768708946.1921124,37.47,0.5754,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768708966.052859,1768708873.1024992,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768708966.4356267,37.45,0.5688000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768708986.1079428,1768708873.1024992,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1768708986.5150387,37.46,0.5820000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768709006.152256,1768708873.1024992,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768709006.5367916,37.43,0.5799000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768709026.4652705,1768708873.1024992,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768709026.8485935,37.46,0.5734,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768709046.6400013,1768708873.1024992,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768709047.0391157,37.46,0.5710000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768709066.9967241,1768709053.2476003,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768709067.387284,37.46,0.5813,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768709087.2038832,1768709053.2476003,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768709087.5832539,37.48,0.5760000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768709107.3437095,1768709053.2476003,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768709107.7432663,37.51,0.5685,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768709127.698884,1768709053.2476003,0,0,1,0,1,False,1,0,False
1768421185.8923664,20,1768709127.7707438,37.52,0.5820000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768709147.7523608,1768709053.2476003,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1768709147.8238342,37.57,0.5791,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768709167.7697015,1768709053.2476003,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1768709167.860317,37.57,0.5707,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768709187.8517816,1768709053.2476003,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1768709187.9295256,37.61,0.5770000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768709207.9182522,1768709053.2476003,0,0,1,0,1,0,0,0,False
