experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,egg_turning_on,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768421185.8923664,20,1769054397.3354762,37.5,0.5891,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054416.6663754,1769054389.5661335,0,1,1,1,1,0,0,1,False
1768421185.8923664,20,1769054417.4113722,37.47,0.5832,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054437.0682657,1769054389.5661335,0,1,1,1,1,0,0,1,False
1768421185.8923664,20,1769054437.44133,37.45,0.5761999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054457.1505785,1769054389.5661335,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054457.5387194,37.45,0.5682,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054477.4042578,1769054389.5661335,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1769054477.792344,37.45,0.5824,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054497.7025368,1769054389.5661335,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054498.0869005,37.45,0.5828,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054517.9823258,1769054389.5661335,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054518.3662755,37.45,0.5765,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054538.1998491,1769054389.5661335,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054538.579713,37.48,0.5693,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054558.4632945,1769054389.5661335,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1769054558.8418832,37.48,0.5802,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054578.8170831,1769054569.6288729,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054579.201757,37.49,0.5808,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054599.0773747,1769054569.6288729,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054599.459272,37.52,0.5745,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054619.4337318,1769054569.6288729,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769054619.5042732,37.53,0.5673,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054639.447687,1769054569.6288729,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769054639.5210059,37.58,0.5825,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054659.5100005,1769054569.6288729,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769054659.5884666,37.54,0.579,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054679.5443194,1769054569.6288729,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769054679.6153028,37.59,0.5713,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054699.5633593,1769054569.6288729,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769054699.6470182,37.56,0.5731,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054719.6120758,1769054569.6288729,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769054719.6774938,37.57,0.5811000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054739.612875,1769054569.6288729,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769054739.691863,37.58,0.5746,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054759.6347702,1769054749.6983159,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769054759.7060022,37.53,0.5669,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054779.6957755,1769054749.6983159,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769054779.7744644,37.49,0.5807,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054799.6884403,1769054749.6983159,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054800.075879,37.49,0.578,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054820.0644553,1769054749.6983159,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054820.4669023,37.47,0.5718,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054840.135469,1769054749.6983159,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054840.527783,37.47,0.5719,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054860.4440453,1769054749.6983159,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054860.832913,37.47,0.5819,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054880.5105581,1769054749.6983159,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054880.903667,37.43,0.5770000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054900.7419477,1769054749.6983159,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054901.125907,37.43,0.5700000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054921.0051165,1769054749.6983159,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054921.3869715,37.43,0.5791,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054941.2936478,1769054929.801846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054941.6902885,37.42,0.5829,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054961.4842541,1769054929.801846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054961.8679686,37.43,0.5766,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769054981.8080878,1769054929.801846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769054982.1895087,37.42,0.5690999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769055002.1190634,1769054929.801846,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1769055002.5267935,37.43,0.5814,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769055022.288365,1769054929.801846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769055022.668186,37.45,0.5824,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769055042.5822437,1769054929.801846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769055042.9611866,37.48,0.5764,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769055062.5978553,1769054929.801846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769055062.989592,37.49,0.5692,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769055082.7093337,1769054929.801846,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1769055083.0972893,37.47,0.5816,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769055103.0019963,1769054929.801846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769055103.383949,37.49,0.5802,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769055123.3348982,1769055110.0784605,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769055123.7338028,37.51,0.5724,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769055143.704287,1769055110.0784605,0,0,1,0,1,0,0,0,False
