experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,egg_turning_on,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768421185.8923664,20,1769313583.3243196,37.5,0.5872999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769313602.2731235,1769313442.2381973,0,1,0,1,0,0,0,1,False
1768421185.8923664,20,1769313603.7277153,37.47,0.5818,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769313623.4562073,1769313622.3490448,0,1,1,1,1,0,0,1,True
1768421185.8923664,20,1769313623.829108,37.49,0.5771000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769313643.518827,1769313622.3490448,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769313643.9003422,37.46,0.5673,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769313663.5375886,1769313622.3490448,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1769313663.9345067,37.44,0.5811999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769313683.723074,1769313622.3490448,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769313684.1108928,37.45,0.5786,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769313703.9754124,1769313622.3490448,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769313704.3634071,37.45,0.5716,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769313723.9878695,1769313622.3490448,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769313724.394771,37.45,0.5716,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769313744.0989895,1769313622.3490448,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769313744.4790206,37.45,0.5824,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769313764.395286,1769313622.3490448,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769313764.7791245,37.45,0.5772,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769313784.5162368,1769313622.3490448,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769313784.9155998,37.47,0.5697,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769313804.6038382,1769313802.7043624,0,0,1,0,1,False,True,1,True
