experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768233027.992978,20,1768708792.58925,37.34,0.584,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768708812.2763143,1768708790.1218367,1768706079.4350033,1.0,0.00732,1.0,0.00732,0,0,1,False
1768233027.992978,20,1768708812.6890018,37.31,0.5784,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768708832.371177,1768708790.1218367,1768706079.4350033,1.0,0.00656,1.0,0.00656,0,0,1,False
1768233027.992978,20,1768708832.7826385,37.35,0.5720000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768708852.502156,1768708790.1218367,1768706079.4350033,1.0,0.00729,1.0,0.00729,0,0,1,False
1768233027.992978,20,1768708852.9140296,37.38,0.5699000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768708872.6263194,1768708790.1218367,1768706079.4350033,1.0,0.00803,1.0,0.00803,False,True,1,False
1768233027.992978,20,1768708873.0378006,37.38,0.5859000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768708892.6920338,1768708790.1218367,1768706079.4350033,1.0,0.00656,1.0,0.00656,0,0,1,False
1768233027.992978,20,1768708893.1036773,37.41,0.5834,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768708912.7891521,1768708790.1218367,1768706079.4350033,1.0,0.00717,1.0,0.00717,0,0,1,False
1768233027.992978,20,1768708913.201791,37.44,0.5770000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768708932.8933165,1768708790.1218367,1768706079.4350033,1.0,0.00723,1.0,0.00723,0,0,1,False
1768233027.992978,20,1768708933.3054676,37.45,0.5700000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768708953.020953,1768708790.1218367,1768706079.4350033,1.0,0.00684,1.0,0.00684,0,0,1,False
1768233027.992978,20,1768708953.433946,37.49,0.5760000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768708973.0420713,1768708970.67024,1768706079.4350033,1.0,0.00714,1.0,0.00714,0,0,1,False
1768233027.992978,20,1768708973.453124,37.56,0.5838,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768708993.415023,1768708970.67024,1768706079.4350033,1.0,0.00708,1.0,0.00708,0,0,0,False
1768233027.992978,20,1768708993.4783976,37.54,0.5779,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768709013.4591813,1768708970.67024,1768706079.4350033,1.0,0.00693,1.0,0.00693,0,0,0,False
1768233027.992978,20,1768709013.5126388,37.58,0.5706,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768709033.4935007,1768708970.67024,1768706079.4350033,1.0,0.00723,1.0,0.00723,0,0,0,False
1768233027.992978,20,1768709033.5560095,37.63,0.5740999999999999,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768709053.511084,1768708970.67024,1768706079.4350033,1.0,0.00723,1.0,0.00723,0,0,0,False
1768233027.992978,20,1768709053.573687,37.55,0.5851,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768709073.5252628,1768708970.67024,1768706079.4350033,1.0,0.00708,1.0,0.00708,0,0,0,False
1768233027.992978,20,1768709073.587005,37.49,0.5813,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768709093.3410738,1768708970.67024,1768706079.4350033,1.0,0.00732,1.0,0.00732,0,0,1,False
1768233027.992978,20,1768709093.7525861,37.46,0.5756,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768709113.4547493,1768708970.67024,1768706079.4350033,1.0,0.00702,1.0,0.00702,0,0,1,False
1768233027.992978,20,1768709113.8667192,37.41,0.5696,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768709133.5717902,1768708970.67024,1768706079.4350033,1.0,0.00766,1.0,0.00766,False,True,1,False
1768233027.992978,20,1768709133.9839869,37.4,0.5802,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768709153.868678,1768709151.814396,1768709151.2884555,1.0,0.00732,1.0,0.00732,0,0,1,False
1768233027.992978,20,1768709154.2807038,37.35,0.5845,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768709173.9726586,1768709151.814396,1768709151.2884555,1.0,1.0,1.0,1.0,0,0,1,False
1768233027.992978,20,1768709174.3846455,37.32,0.5820000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768709194.0921502,1768709151.814396,1768709151.2884555,1.0,1.0,1.0,1.0,0,0,1,False
1768233027.992978,20,1768709194.4973679,37.33,0.578,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768709214.2036874,1768709151.814396,1768709151.2884555,1.0,1.0,1.0,1.0,0,0,1,False
1768233027.992978,20,1768709214.6169102,37.29,0.5729,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768709234.3327336,1768709151.814396,1768709151.2884555,1.0,1.0,1.0,1.0,0,0,1,False
