experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768233027.992978,20,1768449593.3937988,37.47,0.5828,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449613.074784,1768449506.840296,1768448060.9760232,0.00827,1.0,0.00827,1.0,0,0,1,False
1768233027.992978,20,1768449613.4869645,37.46,0.5774,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449633.1666152,1768449506.840296,1768448060.9760232,0.00891,1.0,0.00891,1.0,0,0,1,False
1768233027.992978,20,1768449633.5790915,37.48,0.5717,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449653.521146,1768449506.840296,1768448060.9760232,0.00882,1.0,0.00882,1.0,0,0,1,False
1768233027.992978,20,1768449653.932874,37.57,0.5687,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449673.9125366,1768449506.840296,1768448060.9760232,0.00851,1.0,0.00851,1.0,False,1,0,False
1768233027.992978,20,1768449673.9657176,37.54,0.584,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449693.93223,1768449687.3647642,1768448060.9760232,0.00897,1.0,0.00897,1.0,False,0,0,False
1768233027.992978,20,1768449693.9945207,37.57,0.5835,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449713.9717994,1768449687.3647642,1768448060.9760232,0.00821,1.0,0.00821,1.0,False,0,0,False
1768233027.992978,20,1768449714.0339196,37.59,0.5783,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449734.0141766,1768449687.3647642,1768448060.9760232,0.00873,1.0,0.00873,1.0,False,0,0,False
1768233027.992978,20,1768449734.076673,37.58,0.5725,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449754.0362155,1768449687.3647642,1768448060.9760232,0.00882,1.0,0.00882,1.0,False,0,0,False
1768233027.992978,20,1768449754.0983849,37.57,0.568,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449774.057903,1768449687.3647642,1768448060.9760232,0.00946,1.0,0.00946,1.0,False,1,0,False
1768233027.992978,20,1768449774.1203482,37.54,0.5826,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449794.115361,1768449687.3647642,1768448060.9760232,0.00897,1.0,0.00897,1.0,False,0,0,False
1768233027.992978,20,1768449794.1774032,37.51,0.585,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449814.1726565,1768449687.3647642,1768448060.9760232,0.00891,1.0,0.00891,1.0,0,0,0,False
1768233027.992978,20,1768449814.235352,37.47,0.5822,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449833.9411728,1768449687.3647642,1768448060.9760232,0.00797,1.0,0.00797,1.0,0,0,1,False
1768233027.992978,20,1768449834.353448,37.43,0.5775,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449854.0260644,1768449687.3647642,1768448060.9760232,0.00891,1.0,0.00891,1.0,0,0,1,False
1768233027.992978,20,1768449854.4383063,37.44,0.573,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449874.2448664,1768449868.0841048,1768448060.9760232,0.00836,1.0,0.00836,1.0,0,0,1,False
1768233027.992978,20,1768449874.657261,37.42,0.5675,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449894.3496156,1768449868.0841048,1768448060.9760232,0.00943,1.0,0.00943,1.0,False,True,1,False
1768233027.992978,20,1768449894.7620144,37.42,0.5845,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449914.458525,1768449868.0841048,1768448060.9760232,0.00879,1.0,0.00879,1.0,0,0,1,False
1768233027.992978,20,1768449914.8704512,37.36,0.5874,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449934.5592844,1768449868.0841048,1768448060.9760232,0.00833,1.0,0.00833,1.0,0,0,1,False
1768233027.992978,20,1768449934.9708672,37.36,0.5848,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449954.6525934,1768449868.0841048,1768448060.9760232,0.00885,1.0,0.00885,1.0,0,0,1,False
1768233027.992978,20,1768449955.0647871,37.38,0.5801,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449974.7527711,1768449868.0841048,1768448060.9760232,0.00836,1.0,0.00836,1.0,0,0,1,False
1768233027.992978,20,1768449975.1646686,37.42,0.5750000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768449994.8658686,1768449868.0841048,1768448060.9760232,0.00882,1.0,0.00882,1.0,0,0,1,False
1768233027.992978,20,1768449995.2780845,37.41,0.5694,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450014.9541216,1768449868.0841048,1768448060.9760232,0.00934,1.0,0.00934,1.0,False,True,1,False
1768233027.992978,20,1768450015.3660195,37.43,0.5756,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450035.0770493,1768449868.0841048,1768448060.9760232,0.00812,1.0,0.00812,1.0,0,0,1,False
1768233027.992978,20,1768450035.4887114,37.45,0.5863,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450055.303242,1768450048.728256,1768448060.9760232,0.00891,1.0,0.00891,1.0,0,0,1,False
1768233027.992978,20,1768450055.7153091,37.44,0.583,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450075.4188166,1768450048.728256,1768448060.9760232,0.00851,1.0,0.00851,1.0,0,0,1,False
1768233027.992978,20,1768450075.8310144,37.48,0.5781000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450095.5940266,1768450048.728256,1768448060.9760232,0.00851,1.0,0.00851,1.0,0,0,1,False
1768233027.992978,20,1768450096.0060642,37.5,0.5728,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450115.3957143,1768450048.728256,1768448060.9760232,0.00888,1.0,0.00888,1.0,0,0,1,False
1768233027.992978,20,1768450116.218897,37.52,0.5681,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450136.1687317,1768450048.728256,1768448060.9760232,0.00851,1.0,0.00851,1.0,False,1,0,False
1768233027.992978,20,1768450136.2303853,37.55,0.5820000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450156.2290037,1768450048.728256,1768448060.9760232,0.00818,1.0,0.00818,1.0,False,0,0,False
1768233027.992978,20,1768450156.2915487,37.59,0.5839,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450176.2912114,1768450048.728256,1768448060.9760232,0.00821,1.0,0.00821,1.0,False,0,0,False
1768233027.992978,20,1768450176.353369,37.6,0.5794,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450196.3241575,1768450048.728256,1768448060.9760232,0.00888,1.0,0.00888,1.0,False,0,0,False
1768233027.992978,20,1768450196.386885,37.55,0.5739,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450216.3404906,1768450048.728256,1768448060.9760232,0.00803,1.0,0.00803,1.0,False,0,0,False
1768233027.992978,20,1768450216.3941984,37.57,0.5677000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450236.3501031,1768450229.307774,1768448060.9760232,0.00937,1.0,0.00937,1.0,False,1,0,False
1768233027.992978,20,1768450236.412059,37.55,0.578,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450256.390534,1768450229.307774,1768448060.9760232,0.00903,1.0,0.00903,1.0,False,0,0,False
1768233027.992978,20,1768450256.4525924,37.5,0.5848,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450276.2854476,1768450229.307774,1768448060.9760232,0.00903,1.0,0.00903,1.0,0,0,0,False
1768233027.992978,20,1768450276.469484,37.46,0.5833,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450296.1287482,1768450229.307774,1768448060.9760232,0.00891,1.0,0.00891,1.0,0,0,1,False
1768233027.992978,20,1768450296.5405564,37.47,0.5789,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450316.398829,1768450229.307774,1768448060.9760232,0.008,1.0,0.008,1.0,0,0,1,False
1768233027.992978,20,1768450316.8111732,37.44,0.5746,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450336.504195,1768450229.307774,1768448060.9760232,0.00882,1.0,0.00882,1.0,0,0,1,False
1768233027.992978,20,1768450336.9163327,37.44,0.5696,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450356.6044962,1768450229.307774,1768448060.9760232,0.00839,1.0,0.00839,1.0,False,True,1,False
1768233027.992978,20,1768450357.0166006,37.42,0.5757,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450376.7305458,1768450229.307774,1768448060.9760232,0.00885,1.0,0.00885,1.0,0,0,1,False
1768233027.992978,20,1768450377.1429384,37.41,0.5858,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450396.8396723,1768450229.307774,1768448060.9760232,0.00879,1.0,0.00879,1.0,0,0,1,False
1768233027.992978,20,1768450397.2520993,37.39,0.5848,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450417.070143,1768450410.0843487,1768448060.9760232,0.008,1.0,0.008,1.0,0,0,1,False
1768233027.992978,20,1768450417.4826932,37.38,0.5788000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450437.1762514,1768450410.0843487,1768448060.9760232,0.00858,1.0,0.00858,1.0,0,0,1,False
1768233027.992978,20,1768450437.5863748,37.39,0.5735,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450457.2873347,1768450410.0843487,1768448060.9760232,0.00888,1.0,0.00888,1.0,0,0,1,False
1768233027.992978,20,1768450457.69948,37.42,0.5677000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450477.388384,1768450410.0843487,1768448060.9760232,0.00851,1.0,0.00851,1.0,False,True,1,False
1768233027.992978,20,1768450477.8003576,37.39,0.5815,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450497.4873075,1768450410.0843487,1768448060.9760232,0.00809,1.0,0.00809,1.0,0,0,1,False
1768233027.992978,20,1768450497.8994048,37.42,0.5865,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450517.5992095,1768450410.0843487,1768448060.9760232,0.00803,1.0,0.00803,1.0,0,0,1,False
1768233027.992978,20,1768450518.0112185,37.45,0.5837,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450537.6918736,1768450410.0843487,1768448060.9760232,0.00809,1.0,0.00809,1.0,0,0,1,False
1768233027.992978,20,1768450538.1041658,37.45,0.5788000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450557.7926073,1768450410.0843487,1768448060.9760232,0.00858,1.0,0.00858,1.0,0,0,1,False
1768233027.992978,20,1768450558.2058742,37.48,0.5739,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450577.845251,1768450410.0843487,1768448060.9760232,0.00888,1.0,0.00888,1.0,0,0,1,False
1768233027.992978,20,1768450578.2570376,37.51,0.5676,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450598.2069297,1768450590.6478155,1768448060.9760232,0.00931,1.0,0.00931,1.0,False,1,0,False
1768233027.992978,20,1768450598.2693667,37.54,0.578,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450618.2487671,1768450590.6478155,1768448060.9760232,0.00894,1.0,0.00894,1.0,0,0,0,False
1768233027.992978,20,1768450618.3115637,37.59,0.5861999999999999,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768450638.2975636,1768450590.6478155,1768448060.9760232,0.00842,1.0,0.00842,1.0,0,0,0,False
