experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,egg_turning_on,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768421185.8923664,20,1769399992.3126733,37.45,0.5853,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400011.9728892,1769399912.583214,0,1,1,1,1,0,0,1,False
1768421185.8923664,20,1769400012.3452902,37.46,0.5794,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400032.0103195,1769399912.583214,0,1,1,1,1,0,0,1,False
1768421185.8923664,20,1769400032.3826754,37.46,0.5713,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400052.3089864,1769399912.583214,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769400052.6909273,37.45,0.5756,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400072.5389566,1769399912.583214,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769400072.9288142,37.49,0.5822,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400092.8543513,1769400092.8530734,0,0,1,0,1,0,0,1,True
1768421185.8923664,20,1769400093.2417018,37.51,0.5750000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400113.1887765,1769400092.8530734,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769400113.2674763,37.53,0.5673,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400133.2468195,1769400092.8530734,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769400133.3232024,37.63,0.5807,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400153.324163,1769400092.8530734,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769400153.3950162,37.63,0.5753,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400173.3937323,1769400092.8530734,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769400173.4654424,37.67,0.5664,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400193.4646614,1769400092.8530734,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769400193.5353155,37.68,0.5804,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400213.526945,1769400092.8530734,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769400213.597794,37.67,0.5760000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400233.581717,1769400092.8530734,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769400233.6610205,37.67,0.5670000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400253.613351,1769400092.8530734,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769400253.6861627,37.61,0.5795,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400273.6507063,1769400272.9066553,0,0,1,0,1,0,0,0,True
1768421185.8923664,20,1769400273.7295387,37.62,0.5761999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400293.6812263,1769400272.9066553,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769400293.7524574,37.59,0.5678,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769400313.6970282,1769400272.9066553,0,0,1,0,1,0,1,0,False
