experiment_begin_timestamp,experiment_sec,experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,humidity_2,thermocouple_1,thermocouple_2,target_temperature,heating_proportional_Cf,cooling_proportional_Cf,target_humidity_high,target_humidity_low,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,fan_on,humidifyer_on,heater_on
-1000,0,1728533145.8343992,20,1728539976.5531666,38.48,0.4068,38.55,0.3824,40.2,39.925,40.33,5.0,1.0,0.45,0.4,2,1728539996.012598,0,0,0,0.6499999999999773
-1000,0,1728533145.8343992,20,1728539999.2642076,38.47,0.4068,38.55,0.3821,40.291,39.943,40.33,5.0,1.0,0.45,0.4,2,1728540018.7271287,0,0,0,0.1950000000000074
-1000,0,1728533145.8343992,20,1728540021.9794953,38.47,0.4068,38.52,0.38170000000000004,40.315,39.838,40.33,5.0,1.0,0.45,0.4,2,1728540040.0297542,0,0,0,0.07500000000000284
-1000,0,1728533145.8343992,20,1728540043.2832217,38.48,0.4065,38.56,0.3814,40.218,39.848,40.33,5.0,1.0,0.45,0.4,2,1728540062.7371147,0,0,0,0.5599999999999739
-1000,0,1728533145.8343992,20,1728540065.985897,38.48,0.40640000000000004,38.55,0.3812,40.228,39.847,40.33,5.0,1.0,0.45,0.4,2,1728540085.4443164,0,0,0,0.5099999999999838
-1000,0,1728533145.8343992,20,1728540088.6970801,38.48,0.406,38.54,0.3811,40.166,39.807,40.33,5.0,1.0,0.45,0.4,2,1728540108.1749825,0,0,0,0.8200000000000074
-1000,0,1728533145.8343992,20,1728540111.4269066,38.49,0.4061,38.53,0.3809,40.182,39.825,40.33,5.0,1.0,0.45,0.4,2,1728540130.888018,0,0,0,0.7399999999999807
-1000,0,1728533145.8343992,20,1728540134.1388738,38.48,0.4057,38.52,0.3811,40.26,39.917,40.33,5.0,1.0,0.45,0.4,2,1728540153.6005328,0,0,0,0.3500000000000014
-1000,0,1728533145.8343992,20,1728540156.854998,38.49,0.4058,38.53,0.38060000000000005,40.263,39.854,40.33,5.0,1.0,0.45,0.4,2,1728540176.3186903,0,0,0,0.33500000000000085
-1000,0,1728533145.8343992,20,1728540179.5689354,38.48,0.40520000000000006,38.54,0.3805,40.277,39.846,40.33,5.0,1.0,0.45,0.4,2,1728540199.0172715,0,0,0,0.26499999999998636
-1000,0,1728533145.8343992,20,1728540202.265978,38.53,0.405,38.55,0.38020000000000004,40.219,39.826,40.33,5.0,1.0,0.45,0.4,2,1728540221.8628721,0,0,0,0.5549999999999855
-1000,0,1728533145.8343992,20,1728540225.1100845,38.49,0.4047,38.55,0.3801,40.192,39.78,40.33,5.0,1.0,0.45,0.4,2,1728540244.6188042,0,0,0,0.6899999999999906
-1000,0,1728533145.8343992,20,1728540247.8666651,38.47,0.4048,38.52,0.37979999999999997,40.24,39.844,40.33,5.0,1.0,0.45,0.4,2,1728540267.321447,0,0,0,0.4499999999999815
-1000,0,1728533145.8343992,20,1728540270.5681708,38.48,0.4044,38.52,0.37950000000000006,40.197,39.781,40.33,5.0,1.0,0.45,0.4,2,1728540290.0232618,0,0,0,0.6649999999999778
-1000,0,1728533145.8343992,20,1728540293.2715461,38.5,0.4045,38.56,0.37939999999999996,40.288,39.902,40.33,5.0,1.0,0.45,0.4,2,1728540312.7379053,0,0,0,0.21000000000000796
-1000,0,1728533145.8343992,20,1728540315.984746,38.5,0.40409999999999996,38.57,0.3791,40.22,39.84,40.33,5.0,1.0,0.45,0.4,2,1728540335.4647007,0,0,0,0.5499999999999972
-1000,0,1728533145.8343992,20,1728540338.712987,38.5,0.40409999999999996,38.56,0.3791,40.296,39.76,40.33,5.0,1.0,0.45,0.4,2,1728540358.1692827,0,0,0,0.1699999999999946
-1000,0,1728533145.8343992,20,1728540361.418522,38.47,0.40380000000000005,38.55,0.379,40.155,39.852,40.33,5.0,1.0,0.45,0.4,2,1728540380.8790498,0,0,0,0.8749999999999858
-1000,0,1728533145.8343992,20,1728540384.1277616,38.5,0.4037,38.54,0.3789,40.245,39.892,40.33,5.0,1.0,0.45,0.4,2,1728540403.5888417,0,0,0,0.42500000000000426
-1000,0,1728533145.8343992,20,1728540406.8385897,38.48,0.4036,38.56,0.3786,40.175,39.833,40.33,5.0,1.0,0.45,0.4,2,1728540426.288429,0,0,0,0.7750000000000057
-1000,0,1728533145.8343992,20,1728540429.5375807,38.48,0.4035,38.56,0.3786,40.229,39.877,40.33,5.0,1.0,0.45,0.4,2,1728540448.9892626,0,0,0,0.5049999999999955
-1000,0,1728533145.8343992,20,1728540452.2367766,38.48,0.4032,38.55,0.37829999999999997,40.223,39.803,40.33,5.0,1.0,0.45,0.4,2,1728540471.6935966,0,0,0,0.5349999999999966
-1000,0,1728533145.8343992,20,1728540474.9439275,38.51,0.4033,38.53,0.37820000000000004,40.322,39.942,40.33,5.0,1.0,0.45,0.4,2,1728540494.388837,0,0,0,0.03999999999997783
-1000,0,1728533145.8343992,20,1728540497.639877,38.49,0.4029,38.57,0.3779,40.245,39.802,40.33,5.0,1.0,0.45,0.4,2,1728540517.0842896,0,0,0,0.42500000000000426
-1000,0,1728533145.8343992,20,1728540520.3372595,38.48,0.40280000000000005,38.57,0.3776,40.239,39.839,40.33,5.0,1.0,0.45,0.4,2,1728540539.7825582,0,0,0,0.4550000000000054
-1000,0,1728533145.8343992,20,1728540543.0348773,38.5,0.4025,38.55,0.3775,40.318,39.851,40.33,5.0,1.0,0.45,0.4,2,1728540562.6334066,0,0,0,0.060000000000002274
-1000,0,1728533145.8343992,20,1728540565.885204,38.49,0.40240000000000004,38.55,0.37729999999999997,40.223,39.873,40.33,5.0,1.0,0.45,0.4,2,1728540585.3360686,0,0,0,0.5349999999999966
-1000,0,1728533145.8343992,20,1728540588.5896616,38.5,0.4022,38.56,0.3774,40.23,39.859,40.33,5.0,1.0,0.45,0.4,2,1728540608.045453,0,0,0,0.5000000000000071
-1000,0,1728533145.8343992,20,1728540611.296848,38.47,0.4018,38.55,0.3769,40.197,39.911,40.33,5.0,1.0,0.45,0.4,2,1728540630.745844,0,0,0,0.6649999999999778
-1000,0,1728533145.8343992,20,1728540633.9942462,38.49,0.4018,38.55,0.3768,40.195,39.844,40.33,5.0,1.0,0.45,0.4,2,1728540653.4427953,0,0,0,0.67499999999999
-1000,0,1728533145.8343992,20,1728540656.6899614,38.49,0.40149999999999997,38.55,0.3766,40.201,39.88,40.33,5.0,1.0,0.45,0.4,2,1728540676.146476,0,0,0,0.6449999999999889
-1000,0,1728533145.8343992,20,1728540679.3960483,38.49,0.40149999999999997,38.55,0.3764,40.217,39.898,40.33,5.0,1.0,0.45,0.4,2,1728540698.8446517,0,0,0,0.5649999999999977
-1000,0,1728533145.8343992,20,1728540702.095934,38.48,0.40140000000000003,38.52,0.3763,40.221,39.883,40.33,5.0,1.0,0.45,0.4,2,1728540721.5627024,0,0,0,0.5450000000000088
-1000,0,1728533145.8343992,20,1728540724.8155022,38.49,0.40090000000000003,38.53,0.3764,40.201,39.872,40.33,5.0,1.0,0.45,0.4,2,1728540744.2678096,0,0,0,0.6449999999999889
-1000,0,1728533145.8343992,20,1728540747.5138261,38.47,0.40090000000000003,38.51,0.3764,40.232,39.867,40.33,5.0,1.0,0.45,0.4,2,1728540766.9691865,0,0,0,0.4899999999999949
-1000,0,1728533145.8343992,20,1728540770.218277,38.49,0.4007,38.53,0.37579999999999997,40.234,39.885,40.33,5.0,1.0,0.45,0.4,2,1728540789.6802788,0,0,0,0.47999999999998266
-1000,0,1728533145.8343992,20,1728540792.9282298,38.48,0.40049999999999997,38.56,0.37590000000000007,40.283,39.944,40.33,5.0,1.0,0.45,0.4,2,1728540812.3959818,0,0,0,0.23499999999998522
-1000,0,1728533145.8343992,20,1728540815.644075,38.48,0.40049999999999997,38.56,0.37579999999999997,40.199,39.833,40.33,5.0,1.0,0.45,0.4,2,1728540835.0984576,0,0,0,0.6550000000000011
-1000,0,1728533145.8343992,20,1728540838.349619,38.48,0.40030000000000004,38.54,0.3754,40.253,39.814,40.33,5.0,1.0,0.45,0.4,2,1728540857.8002086,0,0,0,0.3849999999999909
-1000,0,1728533145.8343992,20,1728540861.047343,38.49,0.40020000000000006,38.53,0.3754,40.321,39.874,40.33,5.0,1.0,0.45,0.4,2,1728540880.5064,0,0,0,0.045000000000001705
-1000,0,1728533145.8343992,20,1728540883.7597,38.47,0.4,38.55,0.3754,40.256,39.89,40.33,5.0,1.0,0.45,0.4,2,1728540899.9667118,0,0,0,0.1449999999999818
-1000,0,1728533145.8343992,20,1728540906.4613929,38.48,0.39990000000000003,38.52,0.3754,40.186,39.87,40.33,5.0,1.0,0.45,0.4,2,1728540925.914809,0,False,True,0.7199999999999918
-1000,0,1728533145.8343992,20,1728540929.1667821,38.46,0.4025,38.52,0.3803,39.764,39.496,40.33,5.0,1.0,0.45,0.4,2,1728540948.6213071,0,0,0,1
-1000,0,1728533145.8343992,20,1728540951.869065,38.48,0.408,38.53,0.3857,40.244,39.825,40.33,5.0,1.0,0.45,0.4,2,1728540971.3321955,0,0,0,0.4299999999999926
-1000,0,1728533145.8343992,20,1728540974.5788615,38.47,0.4107,38.5,0.3883,40.103,39.836,40.33,5.0,1.0,0.45,0.4,2,1728540994.1416233,0,0,0,1
-1000,0,1728533145.8343992,20,1728540997.389022,38.47,0.41250000000000003,38.54,0.3897,40.305,39.847,40.33,5.0,1.0,0.45,0.4,2,1728541017.146484,0,0,0,0.1249999999999929
-1000,0,1728533145.8343992,20,1728541020.3973668,38.47,0.4129,38.52,0.39,40.207,39.847,40.33,5.0,1.0,0.45,0.4,2,1728541039.845189,0,0,0,0.6149999999999878
-1000,0,1728533145.8343992,20,1728541043.095064,38.47,0.4133,38.5,0.39,40.255,39.853,40.33,5.0,1.0,0.45,0.4,2,1728541062.5560057,0,0,0,0.3749999999999787
-1000,0,1728533145.8343992,20,1728541065.8071656,38.46,0.41340000000000005,38.52,0.3898,40.192,39.867,40.33,5.0,1.0,0.45,0.4,2,1728541085.2683272,0,0,0,0.6899999999999906
-1000,0,1728533145.8343992,20,1728541088.5131733,38.48,0.41340000000000005,38.54,0.39,40.318,39.875,40.33,5.0,1.0,0.45,0.4,2,1728541107.9791152,0,0,0,0.060000000000002274
-1000,0,1728533145.8343992,20,1728541111.227319,38.48,0.41350000000000003,38.52,0.3898,40.268,39.925,40.33,5.0,1.0,0.45,0.4,2,1728541130.6715765,0,0,0,0.30999999999998806
-1000,0,1728533145.8343992,20,1728541133.923116,38.48,0.41340000000000005,38.52,0.3893,40.204,39.861,40.33,5.0,1.0,0.45,0.4,2,1728541153.3825634,0,0,0,0.6299999999999883
-1000,0,1728533145.8343992,20,1728541156.631022,38.49,0.4132,38.55,0.3889,40.234,39.908,40.33,5.0,1.0,0.45,0.4,2,1728541176.5017152,0,0,0,0.47999999999998266
-1000,0,1728533145.8343992,20,1728541179.752738,38.49,0.413,38.53,0.389,40.223,39.88,40.33,5.0,1.0,0.45,0.4,2,1728541199.2148001,0,0,0,0.5349999999999966
-1000,0,1728533145.8343992,20,1728541202.4634078,38.48,0.4128,38.56,0.3884,40.13,39.845,40.33,5.0,1.0,0.45,0.4,2,1728541221.9218597,0,0,0,0.9999999999999787
-1000,0,1728533145.8343992,20,1728541225.172724,38.51,0.41240000000000004,38.55,0.3883,40.126,39.84,40.33,5.0,1.0,0.45,0.4,2,1728541244.6275005,0,0,0,1
-1000,0,1728533145.8343992,20,1728541247.8798418,38.48,0.4121,38.55,0.3879,40.236,39.931,40.33,5.0,1.0,0.45,0.4,2,1728541267.34655,0,0,0,0.47000000000000597
-1000,0,1728533145.8343992,20,1728541270.5966837,38.48,0.4121,38.56,0.3876,40.242,39.861,40.33,5.0,1.0,0.45,0.4,2,1728541290.0604367,0,0,0,0.44000000000000483
-1000,0,1728533145.8343992,20,1728541293.3092816,38.51,0.41159999999999997,38.56,0.3872,40.251,39.882,40.33,5.0,1.0,0.45,0.4,2,1728541312.7574346,0,0,0,0.3950000000000031
-1000,0,1728533145.8343992,20,1728541316.0085409,38.49,0.4114,38.57,0.3872,40.24,39.889,40.33,5.0,1.0,0.45,0.4,2,1728541335.4626837,0,0,0,0.4499999999999815
-1000,0,1728533145.8343992,20,1728541338.716692,38.49,0.4111,38.54,0.38680000000000003,40.178,39.954,40.33,5.0,1.0,0.45,0.4,2,1728541358.170161,0,0,0,0.7600000000000051
-1000,0,1728533145.8343992,20,1728541361.4224064,38.48,0.4106,38.55,0.38630000000000003,40.239,39.943,40.33,5.0,1.0,0.45,0.4,2,1728541380.884484,0,0,0,0.4550000000000054
-1000,0,1728533145.8343992,20,1728541384.1338136,38.49,0.4105,38.55,0.386,40.274,39.888,40.33,5.0,1.0,0.45,0.4,2,1728541403.6054182,0,0,0,0.2799999999999869
-1000,0,1728533145.8343992,20,1728541406.8527222,38.52,0.41009999999999996,38.56,0.3859,40.322,39.942,40.33,5.0,1.0,0.45,0.4,2,1728541426.2994149,0,0,0,0.03999999999997783
-1000,0,1728533145.8343992,20,1728541429.549387,38.52,0.40990000000000004,38.56,0.3857,40.201,39.797,40.33,5.0,1.0,0.45,0.4,2,1728541449.0170712,0,0,0,0.6449999999999889
-1000,0,1728533145.8343992,20,1728541452.2712288,38.51,0.4098,38.58,0.38530000000000003,40.176,39.886,40.33,5.0,1.0,0.45,0.4,2,1728541471.9227796,0,0,0,0.7699999999999818
-1000,0,1728533145.8343992,20,1728541475.1750698,38.54,0.40950000000000003,38.55,0.3851,40.244,39.891,40.33,5.0,1.0,0.45,0.4,2,1728541494.6451697,0,0,0,0.4299999999999926
-1000,0,1728533145.8343992,20,1728541497.9017732,38.49,0.40909999999999996,38.54,0.3849,40.155,39.9,40.33,5.0,1.0,0.45,0.4,2,1728541517.8662505,0,0,0,0.8749999999999858
-1000,0,1728533145.8343992,20,1728541521.111903,38.5,0.40909999999999996,38.56,0.3847,40.22,39.89,40.33,5.0,1.0,0.45,0.4,2,1728541540.610683,0,0,0,0.5499999999999972
-1000,0,1728533145.8343992,20,1728541543.8605862,38.53,0.40880000000000005,38.55,0.38430000000000003,40.178,39.857,40.33,5.0,1.0,0.45,0.4,2,1728541563.3117793,0,0,0,0.7600000000000051
-1000,0,1728533145.8343992,20,1728541566.5617,38.54,0.4087,38.58,0.384,40.249,39.912,40.33,5.0,1.0,0.45,0.4,2,1728541586.0754101,0,0,0,0.4049999999999798
-1000,0,1728533145.8343992,20,1728541589.3287904,38.52,0.408,38.57,0.38380000000000003,40.215,39.924,40.33,5.0,1.0,0.45,0.4,2,1728541608.7810888,0,0,0,0.5749999999999744
-1000,0,1728533145.8343992,20,1728541612.0283113,38.5,0.4079,38.55,0.3836,40.23,39.964,40.33,5.0,1.0,0.45,0.4,2,1728541631.478642,0,0,0,0.5000000000000071
-1000,0,1728533145.8343992,20,1728541634.726903,38.48,0.4078,38.56,0.3832,40.194,39.947,40.33,5.0,1.0,0.45,0.4,2,1728541654.1918273,0,0,0,0.6799999999999784
-1000,0,1728533145.8343992,20,1728541657.4406302,38.52,0.40750000000000003,38.56,0.38280000000000003,40.156,39.84,40.33,5.0,1.0,0.45,0.4,2,1728541676.897853,0,0,0,0.8699999999999974
-1000,0,1728533145.8343992,20,1728541680.1488888,38.51,0.40740000000000004,38.54,0.38270000000000004,40.186,39.963,40.33,5.0,1.0,0.45,0.4,2,1728541699.6045938,0,0,0,0.7199999999999918
-1000,0,1728533145.8343992,20,1728541702.8565204,38.51,0.4073,38.57,0.38280000000000003,40.164,39.864,40.33,5.0,1.0,0.45,0.4,2,1728541722.320801,0,0,0,0.8299999999999841
-1000,0,1728533145.8343992,20,1728541725.5749376,38.53,0.40700000000000003,38.56,0.3823,40.222,39.887,40.33,5.0,1.0,0.45,0.4,2,1728541745.036798,0,0,0,0.5399999999999849
-1000,0,1728533145.8343992,20,1728541748.2877872,38.53,0.4067,38.57,0.38189999999999996,40.232,39.866,40.33,5.0,1.0,0.45,0.4,2,1728541767.7421305,0,0,0,0.4899999999999949
-1000,0,1728533145.8343992,20,1728541770.9939215,38.51,0.4065,38.57,0.38189999999999996,40.153,39.821,40.33,5.0,1.0,0.45,0.4,2,1728541790.4491487,0,0,0,0.884999999999998
-1000,0,1728533145.8343992,20,1728541793.699317,38.55,0.40659999999999996,38.59,0.3815,40.235,39.885,40.33,5.0,1.0,0.45,0.4,2,1728541813.1542294,0,0,0,0.4749999999999943
-1000,0,1728533145.8343992,20,1728541816.4001355,38.51,0.4061,38.55,0.38130000000000003,40.164,39.853,40.33,5.0,1.0,0.45,0.4,2,1728541835.8584034,0,0,0,0.8299999999999841
-1000,0,1728533145.8343992,20,1728541839.1111681,38.5,0.40590000000000004,38.54,0.3812,40.251,39.92,40.33,5.0,1.0,0.45,0.4,2,1728541858.5709476,0,0,0,0.3950000000000031
-1000,0,1728533145.8343992,20,1728541861.8184986,38.52,0.40590000000000004,38.57,0.3809,40.28,40.022,40.33,5.0,1.0,0.45,0.4,2,1728541881.2781177,0,0,0,0.2499999999999858
-1000,0,1728533145.8343992,20,1728541884.526716,38.49,0.4054,38.56,0.38079999999999997,40.241,39.905,40.33,5.0,1.0,0.45,0.4,2,1728541904.0030437,0,0,0,0.4449999999999932
-1000,0,1728533145.8343992,20,1728541907.2530077,38.5,0.4054,38.56,0.38060000000000005,40.28,39.893,40.33,5.0,1.0,0.45,0.4,2,1728541926.7033105,0,0,0,0.2499999999999858
-1000,0,1728533145.8343992,20,1728541929.954203,38.49,0.405,38.57,0.3804,40.247,39.861,40.33,5.0,1.0,0.45,0.4,2,1728541949.4226053,0,0,0,0.41499999999999204
-1000,0,1728533145.8343992,20,1728541952.6697571,38.49,0.4048,38.52,0.38020000000000004,40.25,39.821,40.33,5.0,1.0,0.45,0.4,2,1728541972.1302757,0,0,0,0.3999999999999915
-1000,0,1728533145.8343992,20,1728541975.3832912,38.52,0.40490000000000004,38.53,0.38,40.212,39.936,40.33,5.0,1.0,0.45,0.4,2,1728541994.8379405,0,0,0,0.589999999999975
-1000,0,1728533145.8343992,20,1728541998.0911674,38.49,0.4046,38.53,0.38,40.31,39.953,40.33,5.0,1.0,0.45,0.4,2,1728542017.545092,0,0,0,0.0999999999999801
-1000,0,1728533145.8343992,20,1728542020.795467,38.48,0.4043,38.54,0.37950000000000006,40.262,39.84,40.33,5.0,1.0,0.45,0.4,2,1728542040.265284,0,0,0,0.3399999999999892
-1000,0,1728533145.8343992,20,1728542043.5133686,38.5,0.4044,38.55,0.37920000000000004,40.231,39.911,40.33,5.0,1.0,0.45,0.4,2,1728542062.9712281,0,0,0,0.49499999999998323
-1000,0,1728533145.8343992,20,1728542066.219189,38.48,0.4037,38.53,0.3793,40.275,39.931,40.33,5.0,1.0,0.45,0.4,2,1728542085.6750355,0,0,0,0.2749999999999986
-1000,0,1728533145.8343992,20,1728542088.9221303,38.49,0.40380000000000005,38.53,0.37920000000000004,40.208,39.869,40.33,5.0,1.0,0.45,0.4,2,1728542108.386312,0,0,0,0.6099999999999994
-1000,0,1728533145.8343992,20,1728542111.6416984,38.5,0.40380000000000005,38.57,0.3789,40.276,39.915,40.33,5.0,1.0,0.45,0.4,2,1728542131.100362,0,0,0,0.2699999999999747
-1000,0,1728533145.8343992,20,1728542134.35294,38.49,0.4035,38.53,0.3787,40.162,39.812,40.33,5.0,1.0,0.45,0.4,2,1728542153.8017163,0,0,0,0.8399999999999963
-1000,0,1728533145.8343992,20,1728542157.0529091,38.45,0.4033,38.52,0.3788,40.199,39.855,40.33,5.0,1.0,0.45,0.4,2,1728542176.5087729,0,0,0,0.6550000000000011
-1000,0,1728533145.8343992,20,1728542179.762104,38.49,0.4032,38.52,0.3786,40.228,39.871,40.33,5.0,1.0,0.45,0.4,2,1728542199.2245514,0,0,0,0.5099999999999838
-1000,0,1728533145.8343992,20,1728542202.4748197,38.5,0.4032,38.52,0.37840000000000007,40.249,39.966,40.33,5.0,1.0,0.45,0.4,2,1728542221.9254625,0,0,0,0.4049999999999798
-1000,0,1728533145.8343992,20,1728542225.1769352,38.51,0.40280000000000005,38.56,0.37820000000000004,40.276,39.799,40.33,5.0,1.0,0.45,0.4,2,1728542244.6297085,0,0,0,0.2699999999999747
-1000,0,1728533145.8343992,20,1728542247.87658,38.48,0.40280000000000005,38.51,0.37829999999999997,40.226,39.845,40.33,5.0,1.0,0.45,0.4,2,1728542267.33924,0,0,0,0.519999999999996
-1000,0,1728533145.8343992,20,1728542270.5863516,38.49,0.4025,38.54,0.3778,40.306,39.896,40.33,5.0,1.0,0.45,0.4,2,1728542290.0372014,0,0,0,0.12000000000000455
-1000,0,1728533145.8343992,20,1728542293.2898202,38.49,0.40240000000000004,38.51,0.378,40.172,39.819,40.33,5.0,1.0,0.45,0.4,2,1728542312.7457771,0,0,0,0.7900000000000063
-1000,0,1728533145.8343992,20,1728542316.0019934,38.47,0.4023,38.53,0.3774,40.182,39.861,40.33,5.0,1.0,0.45,0.4,2,1728542335.4591086,0,0,0,0.7399999999999807
-1000,0,1728533145.8343992,20,1728542338.7125738,38.49,0.4021,38.55,0.3774,40.246,39.894,40.33,5.0,1.0,0.45,0.4,2,1728542358.4724474,0,0,0,0.4199999999999804
-1000,0,1728533145.8343992,20,1728542361.722082,38.49,0.402,38.56,0.3772,40.197,39.844,40.33,5.0,1.0,0.45,0.4,2,1728542381.180951,0,0,0,0.6649999999999778
-1000,0,1728533145.8343992,20,1728542384.4295444,38.48,0.4019,38.53,0.37729999999999997,40.237,39.817,40.33,5.0,1.0,0.45,0.4,2,1728542403.8912292,0,0,0,0.4649999999999821
-1000,0,1728533145.8343992,20,1728542407.1400278,38.48,0.4018,38.52,0.3768,40.222,39.929,40.33,5.0,1.0,0.45,0.4,2,1728542426.603848,0,0,0,0.5399999999999849
-1000,0,1728533145.8343992,20,1728542429.852916,38.48,0.40149999999999997,38.5,0.3765,40.255,39.873,40.33,5.0,1.0,0.45,0.4,2,1728542449.3052697,0,0,0,0.3749999999999787
-1000,0,1728533145.8343992,20,1728542452.5563014,38.46,0.4011,38.56,0.3768,40.217,39.906,40.33,5.0,1.0,0.45,0.4,2,1728542472.0158846,0,0,0,0.5649999999999977
-1000,0,1728533145.8343992,20,1728542475.2641668,38.49,0.401,38.52,0.3763,40.199,39.904,40.33,5.0,1.0,0.45,0.4,2,1728542494.7273617,0,0,0,0.6550000000000011
-1000,0,1728533145.8343992,20,1728542497.9858906,38.48,0.40090000000000003,38.54,0.3764,40.283,40.001,40.33,5.0,1.0,0.45,0.4,2,1728542517.4323988,0,0,0,0.23499999999998522
-1000,0,1728533145.8343992,20,1728542520.6816118,38.49,0.4008,38.55,0.3762,40.183,39.949,40.33,5.0,1.0,0.45,0.4,2,1728542540.1453543,0,0,0,0.7349999999999923
-1000,0,1728533145.8343992,20,1728542543.399303,38.48,0.4004,38.55,0.37590000000000007,40.23,39.925,40.33,5.0,1.0,0.45,0.4,2,1728542562.848375,0,0,0,0.5000000000000071
-1000,0,1728533145.8343992,20,1728542566.0972958,38.49,0.4007,38.52,0.37570000000000003,40.248,39.916,40.33,5.0,1.0,0.45,0.4,2,1728542585.8038547,0,0,0,0.4100000000000037
-1000,0,1728533145.8343992,20,1728542589.0534403,38.47,0.40030000000000004,38.51,0.37570000000000003,40.203,39.928,40.33,5.0,1.0,0.45,0.4,2,1728542608.5141037,0,0,0,0.6349999999999767
-1000,0,1728533145.8343992,20,1728542611.7648222,38.47,0.40030000000000004,38.54,0.3755,40.165,39.884,40.33,5.0,1.0,0.45,0.4,2,1728542631.2270846,0,0,0,0.8249999999999957
-1000,0,1728533145.8343992,20,1728542634.4766092,38.46,0.4001,38.51,0.3761,39.792,39.733,40.33,5.0,1.0,0.45,0.4,2,1728542653.9550045,0,0,0,1
-1000,0,1728533145.8343992,20,1728542657.2089937,38.46,0.4045,38.49,0.3816,40.296,39.876,40.33,5.0,1.0,0.45,0.4,2,1728542676.6653056,0,0,0,0.1699999999999946
-1000,0,1728533145.8343992,20,1728542679.9131563,38.48,0.4069,38.49,0.38380000000000003,40.284,39.82,40.33,5.0,1.0,0.45,0.4,2,1728542699.3847156,0,0,0,0.22999999999999687
-1000,0,1728533145.8343992,20,1728542702.63556,38.47,0.4082,38.53,0.38530000000000003,40.235,39.87,40.33,5.0,1.0,0.45,0.4,2,1728542722.0844839,0,0,0,0.4749999999999943
-1000,0,1728533145.8343992,20,1728542725.33648,38.46,0.4087,38.51,0.38560000000000005,40.186,39.877,40.33,5.0,1.0,0.45,0.4,2,1728542744.7903252,0,0,0,0.7199999999999918
-1000,0,1728533145.8343992,20,1728542748.0412734,38.47,0.4092,38.51,0.38549999999999995,40.262,39.969,40.33,5.0,1.0,0.45,0.4,2,1728542767.6985066,0,0,0,0.3399999999999892
-1000,0,1728533145.8343992,20,1728542770.949719,38.49,0.4094,38.51,0.3857,40.364,39.898,40.33,5.0,1.0,0.45,0.4,2,1728542790.9062262,0,0.0,False,0
-1000,0,1728533145.8343992,20,1728542790.9631052,38.46,0.4092,38.51,0.38560000000000005,40.188,39.897,40.33,5.0,1.0,0.45,0.4,2,1728542810.439821,0,0,0,0.7099999999999795
-1000,0,1728533145.8343992,20,1728542813.6885564,38.47,0.40909999999999996,38.48,0.38560000000000005,40.164,39.838,40.33,5.0,1.0,0.45,0.4,2,1728542833.1449533,0,0,0,0.8299999999999841
-1000,0,1728533145.8343992,20,1728542836.386607,38.48,0.4092,38.52,0.38549999999999995,40.235,39.913,40.33,5.0,1.0,0.45,0.4,2,1728542855.8508487,0,0,0,0.4749999999999943
-1000,0,1728533145.8343992,20,1728542859.099337,38.47,0.409,38.51,0.385,40.237,39.915,40.33,5.0,1.0,0.45,0.4,2,1728542878.5621278,0,0,0,0.4649999999999821
-1000,0,1728533145.8343992,20,1728542881.8127015,38.48,0.40890000000000004,38.51,0.3851,40.146,39.828,40.33,5.0,1.0,0.45,0.4,2,1728542901.280733,0,0,0,0.9199999999999875
-1000,0,1728533145.8343992,20,1728542904.5339599,38.48,0.40880000000000005,38.51,0.3849,40.21,39.909,40.33,5.0,1.0,0.45,0.4,2,1728542923.993778,0,0,0,0.5999999999999872
-1000,0,1728533145.8343992,20,1728542927.2543101,38.48,0.40850000000000003,38.52,0.38450000000000006,40.275,39.984,40.33,5.0,1.0,0.45,0.4,2,1728542946.7123008,0,0,0,0.2749999999999986
-1000,0,1728533145.8343992,20,1728542949.9608994,38.49,0.40840000000000004,38.55,0.38439999999999996,40.137,39.845,40.33,5.0,1.0,0.45,0.4,2,1728542969.429079,0,0,0,0.9649999999999892
-1000,0,1728533145.8343992,20,1728542972.6793919,38.48,0.4082,38.54,0.3841,40.175,39.935,40.33,5.0,1.0,0.45,0.4,2,1728542992.148304,0,0,0,0.7750000000000057
-1000,0,1728533145.8343992,20,1728542995.3987515,38.49,0.408,38.52,0.384,40.2,39.856,40.33,5.0,1.0,0.45,0.4,2,1728543014.8570719,0,0,0,0.6499999999999773
-1000,0,1728533145.8343992,20,1728543018.1088483,38.49,0.4078,38.53,0.38380000000000003,40.265,39.921,40.33,5.0,1.0,0.45,0.4,2,1728543038.0334299,0,0,0,0.32499999999998863
-1000,0,1728533145.8343992,20,1728543041.2838197,38.49,0.40770000000000006,38.52,0.3835,40.178,39.948,40.33,5.0,1.0,0.45,0.4,2,1728543060.9979072,0,0,0,0.7600000000000051
-1000,0,1728533145.8343992,20,1728543064.246185,38.51,0.40750000000000003,38.56,0.3829,40.215,39.886,40.33,5.0,1.0,0.45,0.4,2,1728543083.7079747,0,0,0,0.5749999999999744
-1000,0,1728533145.8343992,20,1728543086.9562836,38.47,0.4071,38.55,0.3829,40.271,39.868,40.33,5.0,1.0,0.45,0.4,2,1728543106.4129813,0,0,0,0.2949999999999875
