experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768233027.992978,20,1768363185.3117938,37.38,0.5772,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363204.984395,1768363136.0813444,1768362051.3827374,0.00882,1.0,0.00882,1.0,0,0,1,False
1768233027.992978,20,1768363205.3963156,37.42,0.5712,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363225.077058,1768363136.0813444,1768362051.3827374,0.00797,1.0,0.00797,1.0,0,0,1,False
1768233027.992978,20,1768363225.4904387,37.43,0.569,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363245.202966,1768363136.0813444,1768362051.3827374,0.00879,1.0,0.00879,1.0,False,True,1,False
1768233027.992978,20,1768363245.615645,37.41,0.5847,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363265.3254588,1768363136.0813444,1768362051.3827374,0.00897,1.0,0.00897,1.0,0,0,1,False
1768233027.992978,20,1768363265.7380133,37.43,0.5854,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363285.4542987,1768363136.0813444,1768362051.3827374,0.00897,1.0,0.00897,1.0,0,0,1,False
1768233027.992978,20,1768363285.8660622,37.45,0.5820000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363305.5698826,1768363136.0813444,1768362051.3827374,0.00806,1.0,0.00806,1.0,0,0,1,False
1768233027.992978,20,1768363305.9822335,37.47,0.5761000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363325.7642589,1768363316.7592921,1768362051.3827374,0.00891,1.0,0.00891,1.0,0,0,1,False
1768233027.992978,20,1768363326.1766334,37.46,0.5686,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363346.0483966,1768363316.7592921,1768362051.3827374,0.00845,1.0,0.00845,1.0,False,True,1,False
1768233027.992978,20,1768363346.460541,37.5,0.5774,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363366.185913,1768363316.7592921,1768362051.3827374,0.00809,1.0,0.00809,1.0,0,0,0,False
1768233027.992978,20,1768363366.4912994,37.54,0.585,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363386.4864063,1768363316.7592921,1768362051.3827374,0.00806,1.0,0.00806,1.0,0,0,0,False
1768233027.992978,20,1768363386.5489872,37.51,0.5820000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363406.5125384,1768363316.7592921,1768362051.3827374,0.00818,1.0,0.00818,1.0,0,0,0,False
1768233027.992978,20,1768363406.5754797,37.56,0.5767,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363426.5717332,1768363316.7592921,1768362051.3827374,0.00833,1.0,0.00833,1.0,0,0,0,False
1768233027.992978,20,1768363426.6332357,37.54,0.5699000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363446.5901432,1768363316.7592921,1768362051.3827374,0.00879,1.0,0.00879,1.0,0,1,0,False
1768233027.992978,20,1768363446.6434772,37.54,0.5727000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363466.5996854,1768363316.7592921,1768362051.3827374,0.00851,1.0,0.00851,1.0,0,0,0,False
1768233027.992978,20,1768363466.6636853,37.52,0.5847,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363486.6078653,1768363316.7592921,1768362051.3827374,0.00903,1.0,0.00903,1.0,0,0,0,False
1768233027.992978,20,1768363486.6701565,37.5,0.5833,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363505.7518137,1768363497.3348782,1768362051.3827374,0.00897,1.0,0.00897,1.0,0,0,1,False
1768233027.992978,20,1768363506.985295,37.45,0.5772,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363526.8950984,1768363497.3348782,1768362051.3827374,0.00809,1.0,0.00809,1.0,0,0,1,False
1768233027.992978,20,1768363527.3081636,37.41,0.5717,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363546.9945712,1768363497.3348782,1768362051.3827374,0.00842,1.0,0.00842,1.0,0,0,1,False
1768233027.992978,20,1768363547.4068305,37.43,0.5677000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363567.1178758,1768363497.3348782,1768362051.3827374,0.0094,1.0,0.0094,1.0,False,True,1,False
1768233027.992978,20,1768363567.5238988,37.41,0.5842,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363587.2177877,1768363497.3348782,1768362051.3827374,0.00818,1.0,0.00818,1.0,0,0,1,False
1768233027.992978,20,1768363587.6299748,37.43,0.5878,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363607.3276117,1768363497.3348782,1768362051.3827374,0.00861,1.0,0.00861,1.0,0,0,1,False
1768233027.992978,20,1768363607.7396436,37.42,0.5848,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363627.4571593,1768363497.3348782,1768362051.3827374,0.00894,1.0,0.00894,1.0,0,0,1,False
1768233027.992978,20,1768363627.8691869,37.41,0.58,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363647.570699,1768363497.3348782,1768362051.3827374,0.00854,1.0,0.00854,1.0,0,0,1,False
1768233027.992978,20,1768363647.9840124,37.4,0.5748,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363667.669352,1768363497.3348782,1768362051.3827374,0.008,1.0,0.008,1.0,0,0,1,False
1768233027.992978,20,1768363668.0815074,37.41,0.5682,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363687.8759255,1768363678.034151,1768362051.3827374,0.00891,1.0,0.00891,1.0,False,True,1,False
1768233027.992978,20,1768363688.2877016,37.42,0.5768,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363707.9663243,1768363678.034151,1768362051.3827374,0.00894,1.0,0.00894,1.0,0,0,1,False
1768233027.992978,20,1768363708.3779006,37.43,0.5877,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363728.0674176,1768363678.034151,1768362051.3827374,0.00891,1.0,0.00891,1.0,0,0,1,False
1768233027.992978,20,1768363728.4794214,37.42,0.5861999999999999,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363748.1626918,1768363678.034151,1768362051.3827374,0.00888,1.0,0.00888,1.0,0,0,1,False
1768233027.992978,20,1768363748.5744448,37.46,0.5821000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363768.2778945,1768363678.034151,1768362051.3827374,0.00803,1.0,0.00803,1.0,0,0,1,False
1768233027.992978,20,1768363768.6833186,37.48,0.5766,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363788.3893032,1768363678.034151,1768362051.3827374,0.00879,1.0,0.00879,1.0,0,0,1,False
1768233027.992978,20,1768363788.8012958,37.49,0.5703,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363808.5057867,1768363678.034151,1768362051.3827374,0.00894,1.0,0.00894,1.0,0,0,1,False
1768233027.992978,20,1768363808.9158986,37.53,0.5724,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363828.8616009,1768363678.034151,1768362051.3827374,0.00897,1.0,0.00897,1.0,False,0,0,False
1768233027.992978,20,1768363828.9243002,37.52,0.5852,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363848.9007957,1768363678.034151,1768362051.3827374,0.00806,1.0,0.00806,1.0,0,0,0,False
1768233027.992978,20,1768363848.9629397,37.57,0.5833,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363868.9065938,1768363858.5693161,1768362051.3827374,0.009,1.0,0.009,1.0,0,0,0,False
1768233027.992978,20,1768363868.9691792,37.57,0.5765,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363888.9456255,1768363858.5693161,1768362051.3827374,0.0083,1.0,0.0083,1.0,0,0,0,False
1768233027.992978,20,1768363889.0080564,37.57,0.5700000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363908.9717538,1768363858.5693161,1768362051.3827374,0.00809,1.0,0.00809,1.0,0,0,0,False
1768233027.992978,20,1768363909.0341017,37.57,0.5722,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363929.0341697,1768363858.5693161,1768362051.3827374,0.00867,1.0,0.00867,1.0,0,0,0,False
1768233027.992978,20,1768363929.0963364,37.5,0.5841,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363948.9680557,1768363858.5693161,1768362051.3827374,0.00867,1.0,0.00867,1.0,0,0,0,False
1768233027.992978,20,1768363949.1524076,37.48,0.5832,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363969.0126963,1768363858.5693161,1768362051.3827374,0.00894,1.0,0.00894,1.0,0,0,1,False
1768233027.992978,20,1768363969.4251597,37.49,0.5793,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768363989.137548,1768363858.5693161,1768362051.3827374,0.00897,1.0,0.00897,1.0,0,0,1,False
1768233027.992978,20,1768363989.549728,37.47,0.5744,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364009.2602856,1768363858.5693161,1768362051.3827374,0.00885,1.0,0.00885,1.0,0,0,1,False
1768233027.992978,20,1768364009.6723685,37.43,0.5690999999999999,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364029.3630948,1768363858.5693161,1768362051.3827374,0.00848,1.0,0.00848,1.0,False,True,1,False
1768233027.992978,20,1768364029.7763507,37.43,0.5765,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364049.5731378,1768364039.321127,1768362051.3827374,0.00882,1.0,0.00882,1.0,0,0,1,False
1768233027.992978,20,1768364049.984815,37.4,0.5825,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364069.6970875,1768364039.321127,1768362051.3827374,0.009,1.0,0.009,1.0,0,0,1,False
1768233027.992978,20,1768364070.1095142,37.39,0.5798,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364089.7757132,1768364039.321127,1768362051.3827374,0.00839,1.0,0.00839,1.0,0,0,1,False
1768233027.992978,20,1768364090.186938,37.42,0.5757,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364109.8725283,1768364039.321127,1768362051.3827374,0.00842,1.0,0.00842,1.0,0,0,1,False
1768233027.992978,20,1768364110.284221,37.42,0.5703,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364129.9777298,1768364039.321127,1768362051.3827374,0.00894,1.0,0.00894,1.0,0,0,1,False
1768233027.992978,20,1768364130.3889766,37.39,0.5715,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364150.0914698,1768364039.321127,1768362051.3827374,0.00845,1.0,0.00845,1.0,0,0,1,False
1768233027.992978,20,1768364150.5031393,37.43,0.5856,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364170.2017465,1768364039.321127,1768362051.3827374,0.00894,1.0,0.00894,1.0,0,0,1,False
1768233027.992978,20,1768364170.6134982,37.45,0.5858,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364190.3220396,1768364039.321127,1768362051.3827374,0.00864,1.0,0.00864,1.0,0,0,1,False
1768233027.992978,20,1768364190.7341442,37.43,0.5817,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364210.4318092,1768364039.321127,1768362051.3827374,0.00797,1.0,0.00797,1.0,0,0,1,False
1768233027.992978,20,1768364210.8432286,37.46,0.5754,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364230.5990996,1768364219.9438214,1768362051.3827374,0.008,1.0,0.008,1.0,0,0,1,False
1768233027.992978,20,1768364231.0119288,37.51,0.5684,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364250.9743798,1768364219.9438214,1768362051.3827374,0.00888,1.0,0.00888,1.0,False,1,0,False
1768233027.992978,20,1768364251.0359604,37.49,0.5766,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364270.7671573,1768364219.9438214,1768362051.3827374,0.00827,1.0,0.00827,1.0,0,0,1,False
1768233027.992978,20,1768364271.1793182,37.55,0.5860000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364291.1300793,1768364219.9438214,1768362051.3827374,0.00894,1.0,0.00894,1.0,0,0,0,False
1768233027.992978,20,1768364291.1932619,37.54,0.5834,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768364311.1932206,1768364219.9438214,1768362051.3827374,0.00809,1.0,0.00809,1.0,0,0,0,False
