experiment_begin_timestamp,experiment_sec,experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,humidity_2,target_temperature,heating_proportional_Cf,cooling_proportional_Cf,target_humidity_high,target_humidity_low,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,fan_on,humidifyer_on,heater_on
-1000,0,1728434152.7980494,20,1728434516.9418619,38.26,0.5136000000000001,37.95,0.49350000000000005,38.33,5.0,1.0,0.45,0.4,2,1728434536.4022768,0,False,False,0.3500000000000014
-1000,0,1728434152.7980494,20,1728434539.6488338,38.35,0.5119,38.0,0.4925,38.33,5.0,1.0,0.45,0.4,2,1728434557.6666331,0,0.020000000000003126,False,0
-1000,0,1728434152.7980494,20,1728434561.3126414,38.38,0.5105,38.03,0.4916,38.33,5.0,1.0,0.45,0.4,2,1728434579.5190146,0,0.05000000000000426,False,0
-1000,0,1728434152.7980494,20,1728434583.1733623,38.36,0.5093,38.0,0.4905,38.33,5.0,1.0,0.45,0.4,2,1728434601.3829045,0,0.030000000000001137,False,0
-1000,0,1728434152.7980494,20,1728434605.034024,38.29,0.5103,37.93,0.4901,38.33,5.0,1.0,0.45,0.4,2,1728434625.0224953,0,False,False,0.19999999999999574
-1000,0,1728434152.7980494,20,1728434625.0791214,38.23,0.5111,37.88,0.4905,38.33,5.0,1.0,0.45,0.4,2,1728434643.2387516,0,False,False,0.5000000000000071
-1000,0,1728434152.7980494,20,1728434646.4896653,38.13,0.5131,37.86,0.4917,38.33,5.0,1.0,0.45,0.4,2,1728434665.9459882,0,False,False,0.9999999999999787
-1000,0,1728434152.7980494,20,1728434669.1974308,38.03,0.5151,37.83,0.4929,38.33,5.0,1.0,0.45,0.4,2,1728434688.6520648,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728434691.9019208,38.0,0.5165,37.81,0.4939,38.33,5.0,1.0,0.45,0.4,2,1728434711.3484704,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728434714.5975204,37.99,0.5167,37.81,0.49450000000000005,38.33,5.0,1.0,0.45,0.4,2,1728434734.0664556,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728434737.3131561,38.04,0.5162,37.82,0.4943,38.33,5.0,1.0,0.45,0.4,2,1728434756.7769196,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728434760.0306163,38.12,0.5152,37.84,0.4938,38.33,5.0,1.0,0.45,0.4,2,1728434779.4803102,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728434782.7317402,38.19,0.514,37.89,0.49340000000000006,38.33,5.0,1.0,0.45,0.4,2,1728434802.188323,0,False,False,0.7000000000000028
-1000,0,1728434152.7980494,20,1728434805.434997,38.28,0.5123,37.98,0.4922,38.33,5.0,1.0,0.45,0.4,2,1728434825.1518466,0,False,False,0.2499999999999858
-1000,0,1728434152.7980494,20,1728434828.4025295,38.37,0.5097,37.97,0.4907,38.33,5.0,1.0,0.45,0.4,2,1728434848.2628298,0,0.03999999999999915,False,0
-1000,0,1728434152.7980494,20,1728434851.9164984,38.39,0.5082,38.03,0.48960000000000004,38.33,5.0,1.0,0.45,0.4,2,1728434870.129226,0,0.060000000000002274,False,0
-1000,0,1728434152.7980494,20,1728434873.7823663,38.38,0.5073,38.0,0.4883,38.33,5.0,1.0,0.45,0.4,2,1728434891.9971688,0,0.05000000000000426,False,0
-1000,0,1728434152.7980494,20,1728434895.6439235,38.35,0.5074000000000001,38.02,0.48810000000000003,38.33,5.0,1.0,0.45,0.4,2,1728434914.3635468,0,0.020000000000003126,False,0
-1000,0,1728434152.7980494,20,1728434918.0054376,38.23,0.5091,37.95,0.48869999999999997,38.33,5.0,1.0,0.45,0.4,2,1728434936.1593096,0,False,False,0.5000000000000071
-1000,0,1728434152.7980494,20,1728434939.4194353,38.14,0.5114,37.85,0.48990000000000006,38.33,5.0,1.0,0.45,0.4,2,1728434958.8810213,0,False,False,0.9499999999999886
-1000,0,1728434152.7980494,20,1728434962.1295683,38.04,0.5133,37.8,0.4914,38.33,5.0,1.0,0.45,0.4,2,1728434981.587332,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728434984.838119,38.0,0.5145000000000001,37.79,0.4924,38.33,5.0,1.0,0.45,0.4,2,1728435004.2926488,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435007.5519311,38.0,0.515,37.81,0.4926,38.33,5.0,1.0,0.45,0.4,2,1728435027.0027878,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435030.2499676,38.02,0.5146000000000001,37.83,0.4928,38.33,5.0,1.0,0.45,0.4,2,1728435049.7078397,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435052.9567645,38.13,0.5136000000000001,37.84,0.49229999999999996,38.33,5.0,1.0,0.45,0.4,2,1728435072.426649,0,False,False,0.9999999999999787
-1000,0,1728434152.7980494,20,1728435075.67767,38.21,0.5121,37.86,0.4916,38.33,5.0,1.0,0.45,0.4,2,1728435095.1351461,0,False,False,0.5999999999999872
-1000,0,1728434152.7980494,20,1728435098.381636,38.3,0.5103,37.94,0.4903,38.33,5.0,1.0,0.45,0.4,2,1728435118.3711133,0,False,False,0.15000000000000568
-1000,0,1728434152.7980494,20,1728435118.4274273,38.35,0.5082,37.91,0.4891,38.33,5.0,1.0,0.45,0.4,2,1728435135.694682,0,0.020000000000003126,False,0
-1000,0,1728434152.7980494,20,1728435139.3415496,38.39,0.5067,37.97,0.4877,38.33,5.0,1.0,0.45,0.4,2,1728435157.572911,0,0.060000000000002274,False,0
-1000,0,1728434152.7980494,20,1728435161.2184038,38.34,0.5061,38.02,0.48729999999999996,38.33,5.0,1.0,0.45,0.4,2,1728435179.431315,0,0.010000000000005116,False,0
-1000,0,1728434152.7980494,20,1728435183.0745182,38.33,0.5063000000000001,37.99,0.48700000000000004,38.33,5.0,1.0,0.45,0.4,2,1728435202.70251,0,False,False,0.15000000000000568
-1000,0,1728434152.7980494,20,1728435203.1148283,38.22,0.5072,37.91,0.48700000000000004,38.33,5.0,1.0,0.45,0.4,2,1728435221.4689667,0,False,False,0.5499999999999972
-1000,0,1728434152.7980494,20,1728435224.7134738,38.16,0.5093,37.86,0.48840000000000006,38.33,5.0,1.0,0.45,0.4,2,1728435244.174529,0,False,False,0.8500000000000085
-1000,0,1728434152.7980494,20,1728435247.4234543,38.09,0.5113000000000001,37.83,0.4894,38.33,5.0,1.0,0.45,0.4,2,1728435266.872975,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435270.1260452,38.01,0.5126,37.81,0.4902,38.33,5.0,1.0,0.45,0.4,2,1728435289.5893004,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435292.8469915,38.04,0.5126,37.8,0.4908,38.33,5.0,1.0,0.45,0.4,2,1728435312.2989478,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435315.546359,38.05,0.5124000000000001,37.81,0.4908,38.33,5.0,1.0,0.45,0.4,2,1728435335.0171587,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435338.2643716,38.14,0.5117,37.85,0.48979999999999996,38.33,5.0,1.0,0.45,0.4,2,1728435357.714596,0,False,False,0.9499999999999886
-1000,0,1728434152.7980494,20,1728435360.975417,38.21,0.5101,37.88,0.4894,38.33,5.0,1.0,0.45,0.4,2,1728435380.4283373,0,False,False,0.5999999999999872
-1000,0,1728434152.7980494,20,1728435383.6758482,38.3,0.508,37.96,0.48810000000000003,38.33,5.0,1.0,0.45,0.4,2,1728435403.648132,0,False,False,0.15000000000000568
-1000,0,1728434152.7980494,20,1728435403.7045028,38.37,0.5065,38.01,0.48740000000000006,38.33,5.0,1.0,0.45,0.4,2,1728435422.05772,0,0.03999999999999915,False,0
-1000,0,1728434152.7980494,20,1728435425.7041018,38.42,0.5049,38.01,0.48610000000000003,38.33,5.0,1.0,0.45,0.4,2,1728435443.916242,0,0.09000000000000341,False,0
-1000,0,1728434152.7980494,20,1728435447.5674775,38.39,0.5042,38.01,0.4853,38.33,5.0,1.0,0.45,0.4,2,1728435465.792412,0,0.060000000000002274,False,0
-1000,0,1728434152.7980494,20,1728435469.4373705,38.34,0.5043,37.97,0.4851,38.33,5.0,1.0,0.45,0.4,2,1728435489.2923002,0,0.010000000000005116,False,0
-1000,0,1728434152.7980494,20,1728435492.940254,38.25,0.5055,37.89,0.4854,38.33,5.0,1.0,0.45,0.4,2,1728435510.3830233,0,False,False,0.3999999999999915
-1000,0,1728434152.7980494,20,1728435513.6331892,38.14,0.5074000000000001,37.9,0.4865,38.33,5.0,1.0,0.45,0.4,2,1728435533.0907462,0,False,False,0.9499999999999886
-1000,0,1728434152.7980494,20,1728435536.3349774,38.06,0.5098,37.84,0.4877,38.33,5.0,1.0,0.45,0.4,2,1728435555.7875638,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435559.02526,38.02,0.5109,37.81,0.48840000000000006,38.33,5.0,1.0,0.45,0.4,2,1728435578.4730682,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435581.720682,38.01,0.5114,37.8,0.4893,38.33,5.0,1.0,0.45,0.4,2,1728435601.177776,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435604.421865,38.02,0.5109,37.81,0.4891,38.33,5.0,1.0,0.45,0.4,2,1728435623.8647313,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435627.115584,38.15,0.5103,37.85,0.4888,38.33,5.0,1.0,0.45,0.4,2,1728435646.5692246,0,False,False,0.8999999999999986
-1000,0,1728434152.7980494,20,1728435649.8205776,38.18,0.5083,37.87,0.4878,38.33,5.0,1.0,0.45,0.4,2,1728435669.273897,0,False,False,0.7499999999999929
-1000,0,1728434152.7980494,20,1728435672.5243373,38.28,0.5065999999999999,37.91,0.48710000000000003,38.33,5.0,1.0,0.45,0.4,2,1728435691.988066,0,False,False,0.2499999999999858
-1000,0,1728434152.7980494,20,1728435695.2384284,38.37,0.5044,37.98,0.4857,38.33,5.0,1.0,0.45,0.4,2,1728435713.7146957,0,0.03999999999999915,False,0
-1000,0,1728434152.7980494,20,1728435717.3631876,38.4,0.5029,38.05,0.48460000000000003,38.33,5.0,1.0,0.45,0.4,2,1728435735.5735786,0,0.07000000000000028,False,0
-1000,0,1728434152.7980494,20,1728435739.2323985,38.41,0.5022,38.01,0.4839,38.33,5.0,1.0,0.45,0.4,2,1728435757.433308,0,0.0799999999999983,False,0
-1000,0,1728434152.7980494,20,1728435761.0834477,38.35,0.5027,37.97,0.48369999999999996,38.33,5.0,1.0,0.45,0.4,2,1728435781.0703573,0,0.020000000000003126,False,0
-1000,0,1728434152.7980494,20,1728435784.7181547,38.25,0.5041,37.88,0.484,38.33,5.0,1.0,0.45,0.4,2,1728435804.5416799,0,False,False,0.3999999999999915
-1000,0,1728434152.7980494,20,1728435807.78865,38.09,0.5062,37.83,0.4853,38.33,5.0,1.0,0.45,0.4,2,1728435827.2405376,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435830.4881387,38.01,0.5083,37.81,0.4863,38.33,5.0,1.0,0.45,0.4,2,1728435849.941797,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435853.189606,37.99,0.5099,37.79,0.4872,38.33,5.0,1.0,0.45,0.4,2,1728435872.6511858,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435875.8972878,38.04,0.5099,37.81,0.4875,38.33,5.0,1.0,0.45,0.4,2,1728435895.3581662,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435898.6089606,38.07,0.5091,37.84,0.48740000000000006,38.33,5.0,1.0,0.45,0.4,2,1728435918.057104,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728435921.2961676,38.16,0.5078,37.86,0.48700000000000004,38.33,5.0,1.0,0.45,0.4,2,1728435940.7505484,0,False,False,0.8500000000000085
-1000,0,1728434152.7980494,20,1728435943.9949877,38.25,0.5059,37.89,0.48610000000000003,38.33,5.0,1.0,0.45,0.4,2,1728435963.4569283,0,False,False,0.3999999999999915
-1000,0,1728434152.7980494,20,1728435966.708078,38.36,0.5043,37.98,0.4852,38.33,5.0,1.0,0.45,0.4,2,1728435984.7964447,0,0.030000000000001137,False,0
-1000,0,1728434152.7980494,20,1728435988.4468844,38.37,0.5021,38.01,0.48360000000000003,38.33,5.0,1.0,0.45,0.4,2,1728436006.6590843,0,0.03999999999999915,False,0
-1000,0,1728434152.7980494,20,1728436010.3065495,38.4,0.5006,38.01,0.48240000000000005,38.33,5.0,1.0,0.45,0.4,2,1728436028.5271604,0,0.07000000000000028,False,0
-1000,0,1728434152.7980494,20,1728436032.1757724,38.36,0.5003,37.99,0.48200000000000004,38.33,5.0,1.0,0.45,0.4,2,1728436050.385728,0,0.030000000000001137,False,0
-1000,0,1728434152.7980494,20,1728436054.0298429,38.34,0.5007,37.95,0.4815,38.33,5.0,1.0,0.45,0.4,2,1728436071.2502382,0,0.010000000000005116,False,0
-1000,0,1728434152.7980494,20,1728436074.9026194,38.21,0.5029,37.85,0.4826,38.33,5.0,1.0,0.45,0.4,2,1728436094.4704523,0,False,False,0.5999999999999872
-1000,0,1728434152.7980494,20,1728436097.7299812,38.12,0.5049,37.83,0.48380000000000006,38.33,5.0,1.0,0.45,0.4,2,1728436117.1884449,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436120.4375117,38.01,0.5068,37.81,0.485,38.33,5.0,1.0,0.45,0.4,2,1728436139.8943026,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436143.1421738,38.02,0.5075999999999999,37.78,0.48560000000000003,38.33,5.0,1.0,0.45,0.4,2,1728436162.598163,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436165.8475308,38.05,0.5075999999999999,37.81,0.48560000000000003,38.33,5.0,1.0,0.45,0.4,2,1728436185.307566,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436188.5582817,38.08,0.5069,37.84,0.4855,38.33,5.0,1.0,0.45,0.4,2,1728436208.0148141,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436211.265964,38.16,0.5058,37.84,0.48479999999999995,38.33,5.0,1.0,0.45,0.4,2,1728436230.720027,0,False,False,0.8500000000000085
-1000,0,1728434152.7980494,20,1728436233.965851,38.26,0.5039,37.89,0.484,38.33,5.0,1.0,0.45,0.4,2,1728436253.4203448,0,False,False,0.3500000000000014
-1000,0,1728434152.7980494,20,1728436256.6681192,38.36,0.5019,37.92,0.483,38.33,5.0,1.0,0.45,0.4,2,1728436275.3323128,0,0.030000000000001137,False,0
-1000,0,1728434152.7980494,20,1728436278.9798293,38.37,0.5002000000000001,38.03,0.4814,38.33,5.0,1.0,0.45,0.4,2,1728436297.2014017,0,0.03999999999999915,False,0
-1000,0,1728434152.7980494,20,1728436300.8537843,38.37,0.4989,37.99,0.4805,38.33,5.0,1.0,0.45,0.4,2,1728436319.0664644,0,0.03999999999999915,False,0
-1000,0,1728434152.7980494,20,1728436322.7188225,38.34,0.4989,38.01,0.48009999999999997,38.33,5.0,1.0,0.45,0.4,2,1728436340.9396048,0,0.010000000000005116,False,0
-1000,0,1728434152.7980494,20,1728436344.59481,38.26,0.4997,37.91,0.48009999999999997,38.33,5.0,1.0,0.45,0.4,2,1728436363.142996,0,False,False,0.3500000000000014
-1000,0,1728434152.7980494,20,1728436366.3902519,38.13,0.5019,37.85,0.48100000000000004,38.33,5.0,1.0,0.45,0.4,2,1728436385.8746889,0,False,False,0.9999999999999787
-1000,0,1728434152.7980494,20,1728436389.12397,38.08,0.5038,37.85,0.4827,38.33,5.0,1.0,0.45,0.4,2,1728436408.5828853,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436411.8384435,38.03,0.5056,37.8,0.48340000000000005,38.33,5.0,1.0,0.45,0.4,2,1728436431.3087606,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436434.5504713,37.99,0.506,37.81,0.484,38.33,5.0,1.0,0.45,0.4,2,1728436454.0043812,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436457.2577963,38.04,0.5061,37.81,0.4842,38.33,5.0,1.0,0.45,0.4,2,1728436476.7251499,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436479.9720724,38.13,0.5051,37.82,0.4841,38.33,5.0,1.0,0.45,0.4,2,1728436499.4289165,0,False,False,0.9999999999999787
-1000,0,1728434152.7980494,20,1728436502.6804693,38.19,0.5041,37.86,0.4833,38.33,5.0,1.0,0.45,0.4,2,1728436522.1410751,0,False,False,0.7000000000000028
-1000,0,1728434152.7980494,20,1728436525.3885033,38.25,0.5019,37.92,0.4826,38.33,5.0,1.0,0.45,0.4,2,1728436544.8474681,0,False,False,0.3999999999999915
-1000,0,1728434152.7980494,20,1728436548.098769,38.37,0.4999,37.99,0.48100000000000004,38.33,5.0,1.0,0.45,0.4,2,1728436565.2231116,0,0.03999999999999915,False,0
-1000,0,1728434152.7980494,20,1728436568.8683846,38.39,0.49840000000000007,38.01,0.47990000000000005,38.33,5.0,1.0,0.45,0.4,2,1728436587.0883167,0,0.060000000000002274,False,0
-1000,0,1728434152.7980494,20,1728436590.7341318,38.39,0.4976,38.03,0.4789,38.33,5.0,1.0,0.45,0.4,2,1728436608.9504917,0,0.060000000000002274,False,0
-1000,0,1728434152.7980494,20,1728436612.5948668,38.34,0.4976,37.96,0.47850000000000004,38.33,5.0,1.0,0.45,0.4,2,1728436630.8005657,0,0.010000000000005116,False,0
-1000,0,1728434152.7980494,20,1728436634.454794,38.26,0.4983,37.94,0.47880000000000006,38.33,5.0,1.0,0.45,0.4,2,1728436652.2174695,0,False,False,0.3500000000000014
-1000,0,1728434152.7980494,20,1728436655.4634838,38.17,0.5003,37.86,0.4793,38.33,5.0,1.0,0.45,0.4,2,1728436674.9168327,0,False,False,0.799999999999983
-1000,0,1728434152.7980494,20,1728436678.1679785,38.05,0.5025000000000001,37.81,0.4807,38.33,5.0,1.0,0.45,0.4,2,1728436697.6219687,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436700.8782632,38.03,0.5041,37.8,0.48200000000000004,38.33,5.0,1.0,0.45,0.4,2,1728436720.3297968,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436723.5885484,37.99,0.5045000000000001,37.79,0.4826,38.33,5.0,1.0,0.45,0.4,2,1728436743.0375807,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436746.2854602,38.04,0.5046,37.81,0.4828,38.33,5.0,1.0,0.45,0.4,2,1728436765.7456934,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436768.9969873,38.07,0.5034000000000001,37.84,0.4825,38.33,5.0,1.0,0.45,0.4,2,1728436788.4537818,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436791.7005987,38.18,0.5023,37.85,0.4816,38.33,5.0,1.0,0.45,0.4,2,1728436811.1529295,0,False,False,0.7499999999999929
-1000,0,1728434152.7980494,20,1728436814.4030204,38.26,0.5004,37.93,0.4807,38.33,5.0,1.0,0.45,0.4,2,1728436833.8533978,0,False,False,0.3500000000000014
-1000,0,1728434152.7980494,20,1728436837.1050353,38.34,0.4987,37.97,0.4797,38.33,5.0,1.0,0.45,0.4,2,1728436854.2511916,0,0.010000000000005116,False,0
-1000,0,1728434152.7980494,20,1728436857.9030643,38.37,0.49700000000000005,38.02,0.4783,38.33,5.0,1.0,0.45,0.4,2,1728436876.1066453,0,0.03999999999999915,False,0
-1000,0,1728434152.7980494,20,1728436879.751584,38.38,0.49590000000000006,38.02,0.47750000000000004,38.33,5.0,1.0,0.45,0.4,2,1728436897.9618583,0,0.05000000000000426,False,0
-1000,0,1728434152.7980494,20,1728436901.6062338,38.36,0.49560000000000004,38.01,0.47700000000000004,38.33,5.0,1.0,0.45,0.4,2,1728436919.8122861,0,0.030000000000001137,False,0
-1000,0,1728434152.7980494,20,1728436923.457095,38.26,0.4965,37.92,0.4771,38.33,5.0,1.0,0.45,0.4,2,1728436941.477634,0,False,False,0.3500000000000014
-1000,0,1728434152.7980494,20,1728436944.7276921,38.16,0.49820000000000003,37.9,0.4777,38.33,5.0,1.0,0.45,0.4,2,1728436964.1817696,0,False,False,0.8500000000000085
-1000,0,1728434152.7980494,20,1728436967.4354217,38.09,0.5004,37.83,0.4789,38.33,5.0,1.0,0.45,0.4,2,1728436986.8889334,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728436990.1464634,38.03,0.502,37.82,0.4797,38.33,5.0,1.0,0.45,0.4,2,1728437009.6070082,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728437012.8531935,38.01,0.5025000000000001,37.82,0.4804,38.33,5.0,1.0,0.45,0.4,2,1728437032.3080068,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728437035.5568771,38.1,0.5021,37.83,0.4805,38.33,5.0,1.0,0.45,0.4,2,1728437055.013783,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728437058.2547903,38.11,0.5012,37.81,0.4804,38.33,5.0,1.0,0.45,0.4,2,1728437077.7163334,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728437080.962201,38.21,0.5,37.88,0.4798,38.33,5.0,1.0,0.45,0.4,2,1728437100.4252856,0,False,False,0.5999999999999872
-1000,0,1728434152.7980494,20,1728437103.6784165,38.28,0.49810000000000004,37.92,0.47850000000000004,38.33,5.0,1.0,0.45,0.4,2,1728437123.129891,0,False,False,0.2499999999999858
-1000,0,1728434152.7980494,20,1728437126.3776517,38.34,0.4963,38.0,0.47740000000000005,38.33,5.0,1.0,0.45,0.4,2,1728437146.3337328,0,0.010000000000005116,False,0
-1000,0,1728434152.7980494,20,1728437149.9802687,38.4,0.49460000000000004,38.02,0.4761,38.33,5.0,1.0,0.45,0.4,2,1728437168.1934984,0,0.07000000000000028,False,0
-1000,0,1728434152.7980494,20,1728437171.8414943,38.36,0.494,38.03,0.4756,38.33,5.0,1.0,0.45,0.4,2,1728437190.0494125,0,0.030000000000001137,False,0
-1000,0,1728434152.7980494,20,1728437193.6981995,38.28,0.4943,38.01,0.4756,38.33,5.0,1.0,0.45,0.4,2,1728437211.900728,0,False,False,0.2499999999999858
-1000,0,1728434152.7980494,20,1728437215.1450512,38.2,0.4955,37.91,0.4758,38.33,5.0,1.0,0.45,0.4,2,1728437232.9254832,0,False,False,0.6499999999999773
-1000,0,1728434152.7980494,20,1728437236.1777632,38.13,0.4976,37.84,0.4768,38.33,5.0,1.0,0.45,0.4,2,1728437255.6411788,0,False,False,0.9999999999999787
-1000,0,1728434152.7980494,20,1728437258.8929539,38.02,0.4994,37.81,0.4778,38.33,5.0,1.0,0.45,0.4,2,1728437278.358164,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728437281.6124647,38.0,0.5005,37.81,0.4786,38.33,5.0,1.0,0.45,0.4,2,1728437301.0837462,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728437304.3298376,38.0,0.5009,37.8,0.479,38.33,5.0,1.0,0.45,0.4,2,1728437323.7838387,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728437327.0337636,38.08,0.5006,37.84,0.4793,38.33,5.0,1.0,0.45,0.4,2,1728437346.4972038,0,False,False,1.0
-1000,0,1728434152.7980494,20,1728437349.7489452,38.16,0.4994,37.84,0.47869999999999996,38.33,5.0,1.0,0.45,0.4,2,1728437369.218059,0,False,False,0.8500000000000085
-1000,0,1728434152.7980494,20,1728437372.461692,38.22,0.4978,37.92,0.4782,38.33,5.0,1.0,0.45,0.4,2,1728437391.9199665,0,False,False,0.5499999999999972
-1000,0,1728434152.7980494,20,1728437395.1682642,38.28,0.49600000000000005,37.92,0.4769,38.33,5.0,1.0,0.45,0.4,2,1728437412.0465288,0,False,False,0.2499999999999858
