experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768957255.0221,20,1769572789.5224538,37.45,0.5733,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769572809.3455498,1769572701.345193,1769571617.1650653,1.0,0.00665,1.0,0.00665,0,0,1,False
1768957255.0221,20,1769572809.7612596,37.52,0.5711,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769572829.7548857,1769572701.345193,1769571617.1650653,1.0,0.00717,1.0,0.00717,0,0,0,False
1768957255.0221,20,1769572829.810675,37.49,0.5870000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769572849.76229,1769572701.345193,1769571617.1650653,1.0,0.00638,1.0,0.00638,0,0,1,False
1768957255.0221,20,1769572850.1702251,37.59,0.5819,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769572870.1628165,1769572701.345193,1769571617.1650653,1.0,0.00687,1.0,0.00687,0,0,0,False
1768957255.0221,20,1769572870.2260869,37.56,0.5717,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769572890.1880245,1769572881.8735516,1769571617.1650653,1.0,0.00708,1.0,0.00708,0,0,0,False
1768957255.0221,20,1769572890.2512553,37.58,0.5710000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769572910.2196872,1769572881.8735516,1769571617.1650653,1.0,0.00653,1.0,0.00653,0,0,0,False
1768957255.0221,20,1769572910.2826092,37.53,0.5875,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769572930.222306,1769572881.8735516,1769571617.1650653,1.0,0.00665,1.0,0.00665,0,0,0,False
1768957255.0221,20,1769572930.2856965,37.49,0.5828,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769572950.085456,1769572881.8735516,1769571617.1650653,1.0,0.00702,1.0,0.00702,0,0,1,False
1768957255.0221,20,1769572950.500314,37.47,0.5751,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769572970.249182,1769572881.8735516,1769571617.1650653,1.0,0.00632,1.0,0.00632,0,0,1,False
1768957255.0221,20,1769572970.6641386,37.41,0.5688000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769572990.5596962,1769572881.8735516,1769571617.1650653,1.0,0.00769,1.0,0.00769,False,True,1,False
1768957255.0221,20,1769572990.9751012,37.37,0.585,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1769573010.8663747,1769572881.8735516,1769571617.1650653,1.0,0.00659,1.0,0.00659,0,0,1,False
