experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,egg_turning_on,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768421185.8923664,20,1769140784.3216503,37.44,0.5746,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769140803.846235,1769140678.5692008,0,1,1,1,1,0,0,1,False
1768421185.8923664,20,1769140804.3325386,37.46,0.5654,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769140824.1035576,1769140678.5692008,0,1,1,1,1,False,True,1,False
1768421185.8923664,20,1769140824.477665,37.46,0.5777,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769140844.2092373,1769140678.5692008,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769140844.5901632,37.47,0.5945,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769140864.3256376,1769140858.788231,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769140864.7278216,37.47,0.5895,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769140884.3954096,1769140858.788231,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769140884.77537,37.51,0.5814,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769140904.7330828,1769140858.788231,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769140904.8117986,37.53,0.5731,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769140924.76123,1769140858.788231,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769140924.853263,37.61,0.569,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769140944.8127196,1769140858.788231,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769140944.8829427,37.65,0.5813,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769140964.8342633,1769140858.788231,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769140964.9014242,37.67,0.5757,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769140984.8334136,1769140858.788231,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769140984.9165933,37.66,0.5674,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141004.8892174,1769140858.788231,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769141004.9648664,37.7,0.5804,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141024.9295857,1769140858.788231,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769141025.000344,37.67,0.5775,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141044.970336,1769141038.8191488,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769141045.0531278,37.69,0.5694,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141065.0471234,1769141038.8191488,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769141065.1179802,37.64,0.5776,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141085.0959847,1769141038.8191488,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769141085.166427,37.61,0.5784,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141105.1002703,1769141038.8191488,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769141105.1910517,37.61,0.5712,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141125.1780927,1769141038.8191488,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769141125.253549,37.55,0.5727000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141145.1815639,1769141038.8191488,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769141145.2600698,37.52,0.5797,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141165.2462475,1769141038.8191488,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769141165.334044,37.47,0.5738000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141185.3049018,1769141038.8191488,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769141185.6854694,37.45,0.5678,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141205.355208,1769141038.8191488,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1769141205.7368824,37.46,0.5822,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141225.4852161,1769141219.1706846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769141225.8891835,37.43,0.5784,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141245.8811603,1769141219.1706846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769141246.269872,37.4,0.5720000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141265.888277,1769141219.1706846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769141266.2731009,37.38,0.5726,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141286.0059054,1769141219.1706846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769141286.4048843,37.36,0.5815,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141306.3835204,1769141219.1706846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769141306.7650995,37.35,0.5764,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141326.7223144,1769141219.1706846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769141327.109334,37.32,0.5696,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141346.8809924,1769141219.1706846,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1769141347.2755523,37.31,0.5796,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141367.2623153,1769141219.1706846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769141367.6425195,37.4,0.5807,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141387.6053615,1769141219.1706846,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769141387.9904313,37.38,0.5744,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769141407.7729926,1769141399.455601,0,0,1,0,1,0,0,1,False
