experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768957255.0221,20,1768967989.2180967,37.38,0.5683,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768968009.0760276,1768967925.0701077,1768966479.1115522,0.00815,1.0,0.00815,1.0,False,True,1,False
1768957255.0221,20,1768968009.4921849,37.37,0.5837,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768968029.3448818,1768967925.0701077,1768966479.1115522,0.00861,1.0,0.00861,1.0,0,0,1,False
1768957255.0221,20,1768968029.7620552,37.37,0.5868,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768968049.6119976,1768967925.0701077,1768966479.1115522,0.00784,1.0,0.00784,1.0,0,0,1,False
1768957255.0221,20,1768968050.0262344,37.34,0.5826,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768968069.9191165,1768967925.0701077,1768966479.1115522,0.00851,1.0,0.00851,1.0,0,0,1,False
1768957255.0221,20,1768968070.334382,37.38,0.5768,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768968090.221703,1768967925.0701077,1768966479.1115522,0.00812,1.0,0.00812,1.0,0,0,1,False
1768957255.0221,20,1768968090.6354053,37.33,0.5703,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768968110.2282448,1768968105.664305,1768966479.1115522,0.00827,1.0,0.00827,1.0,0,0,1,False
1768957255.0221,20,1768968110.6446016,37.33,0.5734,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768968130.4806423,1768968105.664305,1768966479.1115522,0.00824,1.0,0.00824,1.0,0,0,1,False
1768957255.0221,20,1768968130.8948052,37.35,0.5871000000000001,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768968150.7505894,1768968105.664305,1768966479.1115522,0.00861,1.0,0.00861,1.0,0,0,1,False
1768957255.0221,20,1768968151.1693132,37.35,0.5852,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768968171.0367544,1768968105.664305,1768966479.1115522,0.00787,1.0,0.00787,1.0,0,0,1,False
1768957255.0221,20,1768968171.4538503,37.42,0.5791,37.5,38,1.9,0.004,0.0,0.6,0.03,2,1768968191.2938972,1768968105.664305,1768966479.1115522,0.00787,1.0,0.00787,1.0,0,0,1,False
