experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,egg_turning_on,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768421185.8923664,20,1768795195.7756627,37.58,0.5864,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795215.7417543,1768795158.3809967,0,1,1,1,1,0,0,0,False
1768421185.8923664,20,1768795215.8031595,37.58,0.5837,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795235.7573571,1768795158.3809967,0,1,1,1,1,0,0,0,False
1768421185.8923664,20,1768795235.8188229,37.59,0.574,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795255.7701964,1768795158.3809967,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1768795255.840703,37.56,0.569,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795275.7667701,1768795158.3809967,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1768795275.845504,37.55,0.5817,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795295.8249211,1768795158.3809967,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1768795295.8961196,37.5,0.5763,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795315.6153078,1768795158.3809967,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1768795315.9121492,37.49,0.5689000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795335.5423357,1768795158.3809967,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1768795335.9250515,37.47,0.5794,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795355.5879798,1768795338.7454402,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768795355.9705133,37.47,0.5782,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795375.9600194,1768795338.7454402,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768795376.3417366,37.45,0.5721,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795396.1113293,1768795338.7454402,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768795396.4915166,37.46,0.5715,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795416.324305,1768795338.7454402,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768795416.7138803,37.45,0.5839,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795436.6344783,1768795338.7454402,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768795437.0171158,37.45,0.579,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795456.8891377,1768795338.7454402,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768795457.270089,37.46,0.5721,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795477.0622602,1768795338.7454402,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768795477.4471252,37.48,0.5733,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795497.2895677,1768795338.7454402,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768795497.6718419,37.5,0.583,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795517.1626751,1768795338.7454402,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1768795517.9463499,37.54,0.5766,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768795537.914692,1768795519.1117454,0,0,1,0,1,0,0,0,False
