experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,egg_turning_on,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768421185.8923664,20,1769572788.7554796,37.43,0.5843,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769572808.566784,1769572674.7490892,0,1,1,1,1,0,0,1,False
1768421185.8923664,20,1769572809.0501122,37.45,0.5757,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769572828.9495342,1769572674.7490892,0,1,1,1,1,0,0,1,False
1768421185.8923664,20,1769572829.3225899,37.44,0.5706,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769572849.1596775,1769572674.7490892,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769572849.539807,37.44,0.5759000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769572869.4417953,1769572854.9010692,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769572869.8344178,37.43,0.5841,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769572889.7225971,1769572854.9010692,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769572890.1164334,37.46,0.58,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769572910.0276184,1769572854.9010692,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769572910.4077764,37.47,0.5736,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769572930.2576373,1769572854.9010692,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769572930.644961,37.5,0.5677000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769572950.1857567,1769572854.9010692,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1769572950.954433,37.56,0.5826,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769572970.9536972,1769572854.9010692,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769572971.0322948,37.59,0.5802,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769572990.9746976,1769572854.9010692,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769572991.053131,37.61,0.5732,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573011.029455,1769572854.9010692,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769573011.106141,37.61,0.5674,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573031.1046364,1769572854.9010692,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769573031.1762288,37.65,0.5822,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573051.1602454,1769573034.962546,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769573051.2391262,37.63,0.5799000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573071.2035332,1769573034.962546,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769573071.28013,37.63,0.5733,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573091.2484837,1769573034.962546,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769573091.3268256,37.61,0.5683,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573111.2824247,1769573034.962546,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769573111.3609157,37.62,0.5806,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573131.3395073,1769573034.962546,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769573131.4107347,37.58,0.5784,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573151.3522859,1769573034.962546,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769573151.4229517,37.52,0.5721,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573171.3936539,1769573034.962546,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769573171.4722476,37.53,0.5705,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573191.4107664,1769573034.962546,0,0,1,0,1,False,0,0,False
1768421185.8923664,20,1769573191.4828565,37.49,0.5818,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573211.1323354,1769573034.962546,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573211.5260344,37.47,0.5797,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573231.4147224,1769573215.349018,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573231.7947078,37.44,0.5743,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573251.7245471,1769573215.349018,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573252.112871,37.42,0.5681,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573272.0867457,1769573215.349018,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1769573272.47445,37.41,0.5829,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573292.3468845,1769573215.349018,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573292.7263684,37.37,0.5831000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573312.5178883,1769573215.349018,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573312.9033577,37.37,0.5777,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573332.7714806,1769573215.349018,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573333.1520174,37.33,0.5717,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573352.9739175,1769573215.349018,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573353.3537767,37.36,0.5725,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573373.1929471,1769573215.349018,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573373.5771284,37.41,0.5837,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573393.5039675,1769573215.349018,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573393.8844523,37.37,0.5797,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573413.838166,1769573395.4167857,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573414.2210948,37.37,0.5736,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573434.110331,1769573395.4167857,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573434.500739,37.43,0.5681,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573454.449802,1769573395.4167857,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1769573454.8380566,37.44,0.5832,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573474.7733195,1769573395.4167857,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573475.1533082,37.46,0.5809000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573495.0559604,1769573395.4167857,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573495.4359047,37.45,0.5751,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573515.3283606,1769573395.4167857,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573515.7101455,37.46,0.5687,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573535.574273,1769573395.4167857,0,0,1,0,1,False,True,1,False
1768421185.8923664,20,1769573535.95885,37.49,0.5809000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573555.8580778,1769573395.4167857,0,0,1,0,1,0,0,1,False
1768421185.8923664,20,1769573556.23773,37.51,0.5827,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573576.2174015,1769573575.4213216,0,0,1,0,1,0,0,0,True
1768421185.8923664,20,1769573576.29558,37.55,0.5767,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573596.234653,1769573575.4213216,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769573596.313947,37.56,0.569,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573616.3134277,1769573575.4213216,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769573616.3921502,37.57,0.5784,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573636.3588457,1769573575.4213216,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769573636.4380183,37.59,0.5816,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573656.434924,1769573575.4213216,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769573656.5106714,37.6,0.5761000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573676.4770432,1769573575.4213216,0,0,1,0,1,0,0,0,False
1768421185.8923664,20,1769573676.5479288,37.59,0.5686,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573696.5465066,1769573575.4213216,0,0,1,0,1,0,1,0,False
1768421185.8923664,20,1769573696.6173708,37.59,0.5788000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1769573716.6013167,1769573575.4213216,0,0,1,0,1,0,0,0,False
