experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,egg_turning_on,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1768237752.324081,20,1768276786.4961824,37.39,0.5685,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768276806.1631536,1768276667.9096828,0,1,1,1,1,False,True,1,False
1768237752.324081,20,1768276806.653257,37.42,0.5860000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768276826.3636222,1768276667.9096828,0,1,1,1,1,0,0,1,False
1768237752.324081,20,1768276826.7369163,37.37,0.5867,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768276846.4562535,1768276667.9096828,0,0,1,0,1,0,0,1,False
1768237752.324081,20,1768276846.8431334,37.39,0.5808,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768276866.59165,1768276848.0029967,0,0,1,0,1,0,0,1,False
1768237752.324081,20,1768276866.9901624,37.42,0.5731,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768276886.9441872,1768276848.0029967,0,0,1,0,1,0,0,1,False
1768237752.324081,20,1768276887.3350878,37.43,0.5697,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768276907.2414212,1768276848.0029967,0,0,1,0,1,False,True,1,False
1768237752.324081,20,1768276907.6270208,37.47,0.5838,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768276927.3472097,1768276848.0029967,0,0,1,0,1,0,0,1,False
1768237752.324081,20,1768276927.7473495,37.47,0.5785,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768276947.7010624,1768276848.0029967,0,0,1,0,1,0,0,1,False
1768237752.324081,20,1768276948.091452,37.48,0.5714,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768276967.9642525,1768276848.0029967,0,0,1,0,1,0,0,1,False
1768237752.324081,20,1768276968.3490672,37.54,0.5767,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768276988.3495677,1768276848.0029967,0,0,1,0,1,0,0,0,False
1768237752.324081,20,1768276988.4401486,37.53,0.5817,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768277008.4373634,1768276848.0029967,0,0,1,0,1,0,0,0,False
1768237752.324081,20,1768277008.515749,37.58,0.574,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768277028.4848006,1768277028.0419264,0,0,1,0,1,0,0,0,True
1768237752.324081,20,1768277028.5605476,37.64,0.568,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768277048.5372114,1768277028.0419264,0,0,1,0,1,0,1,0,False
1768237752.324081,20,1768277048.6191206,37.62,0.5831000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768277068.5663874,1768277028.0419264,0,0,1,0,1,0,0,0,False
1768237752.324081,20,1768277068.636967,37.64,0.5775,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768277088.6363742,1768277028.0419264,0,0,1,0,1,0,0,0,False
1768237752.324081,20,1768277088.709179,37.58,0.569,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768277108.7014463,1768277028.0419264,0,0,1,0,1,0,1,0,False
1768237752.324081,20,1768277108.7838106,37.56,0.5806,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768277128.7246313,1768277028.0419264,0,0,1,0,1,0,0,0,False
1768237752.324081,20,1768277128.79501,37.52,0.5803,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768277148.7459571,1768277028.0419264,0,0,1,0,1,0,0,0,False
1768237752.324081,20,1768277148.8186462,37.49,0.5732,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768277168.6832464,1768277028.0419264,0,0,1,0,1,0,0,1,False
1768237752.324081,20,1768277169.085882,37.48,0.5698,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768277188.7213922,1768277028.0419264,0,0,1,0,1,False,True,1,False
1768237752.324081,20,1768277189.110454,37.45,0.5834,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768277209.0291586,1768277208.2691221,0,0,1,0,1,0,0,1,True
1768237752.324081,20,1768277209.4109342,37.45,0.5786,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1768277229.2128015,1768277208.2691221,0,0,1,0,1,0,0,1,False
