experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,front_turn_switch,rear_turn_switch,top_switch,venting_state,last_venting_timestamp,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1789411711.061382,20,0,28.623636224917988,0.5866392004272527,28.458075837338825,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411711.0848787,False,False,False,True,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411721.0663786,28.623636224917988,0.5884702830548563,28.500801098649575,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411731.096356,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411741.0757434,28.773174639505612,0.587611963073167,28.554207675288012,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411751.1023338,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411761.0816247,28.842603189135573,0.588050659952697,28.644998855573363,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411771.1082723,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411781.087504,28.909361409933624,0.5878599221789884,28.738460364690624,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411791.1140447,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411801.093318,29.000152590218974,0.5878789959563592,28.81055924315251,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411811.1197975,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411821.0990798,29.0642404821851,0.5879934386205844,28.879987792782487,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411831.1256993,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411841.1048677,29.165712977798123,0.5876691844052796,28.95742732890821,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411851.1313791,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411861.1106787,29.245822842755786,0.5878027008468757,29.037537193865873,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411871.137294,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411881.1165438,29.307240405889985,0.587631036850538,29.11497672999161,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411891.143084,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411901.1222525,29.376668955519946,0.5881269550621805,29.205767910276947,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411911.1487603,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411921.1280394,29.44075684748607,0.5878217746242466,29.291218432898447,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411931.1545002,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411941.133782,29.53154802777142,0.5881078812848096,29.333943694209196,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411951.160355,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411961.1395442,29.61165789272907,0.5878789959563592,29.424734874494547,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411971.1660511,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789411981.1453557,29.657053482871746,0.5879934386205844,29.486152437628746,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789411991.171948,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789412001.151172,29.67841611352712,0.5888899061570153,29.576943617914097,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789412011.1777403,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789412021.1570165,29.77988860914016,0.5882795452811475,29.630350194552534,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789412031.1835387,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789412041.1627433,29.89204242008087,0.587611963073167,29.699778744182495,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789412051.189345,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789412061.168548,29.966811627374682,0.5872114137483787,29.77988860914016,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789412071.195106,False,False,False,False,1789411711.085069,False,True,1,1,False
1789411711.061382,20,1789412081.1743264,30.012207217517357,0.58789806973373,29.862668802929733,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789412091.2009401,False,False,False,False,1789411711.085069,False,True,1,1,False
