experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,front_turn_switch,rear_turn_switch,top_switch,venting_state,last_venting_timestamp,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1783099510.2665722,20,0,24.18020904859999,0.6787846189059281,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099510.2915564,0,0,0,True,1783099510.2917576,0,0,1,1,False
1783099510.2665722,20,1783099520.2709076,24.16685740444038,0.6785366598001068,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099530.3221195,0,0,0,False,1783099510.2917576,0,0,1,1,False
1783099644.5601563,20,0,24.51667048142214,0.6793759060044251,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099644.5837114,0,0,0,True,1783099644.583945,0,0,1,1,False
1783099644.5601563,20,1783099654.564223,24.546044098573276,0.6794712748912795,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099664.6037154,0,0,0,True,1783099644.583945,0,0,1,1,False
1783099644.5601563,20,1783099674.5830276,24.599450675211713,0.6794522011139086,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099686.6911016,0,0,0,False,1783099644.583945,0,0,1,1,False
1783099644.5601563,20,1783099696.6695206,24.70092317082475,0.6795284962233921,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099706.706468,0,1,0,False,1783099644.583945,0,0,1,1,False
1783099644.5601563,20,1783099716.6852875,24.757000076295114,0.6797383077744716,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099726.7224758,0,1,0,False,1783099644.583945,0,0,1,1,False
1783099644.5601563,20,1783099736.7013566,24.86381322957199,0.6798527504386969,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099746.7401354,0,1,0,False,1783099644.583945,0,0,1,1,False
1783099644.5601563,20,1783099756.718646,24.962615396353087,0.6799671931029221,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099766.7595525,0,1,0,False,1783099644.583945,0,0,1,1,False
1783099644.5601563,20,1783099776.7375603,25.032043945983062,0.6801960784313725,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099786.774574,0,1,0,False,1783099644.583945,0,0,1,1,False
1783099644.5601563,20,1783099796.753344,25.12817578393225,0.6802342259861143,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099808.9046636,0,1,0,False,1783099644.583945,0,0,1,1,False
1783099644.5601563,20,1783099818.8835468,25.1949340047303,0.6804631113145647,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099828.919822,0,1,0,True,1783099824.5839837,0,0,1,1,False
1783099644.5601563,20,1783099838.8991795,25.301747158007174,0.6809208819714656,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099848.9360037,0,1,0,False,1783099824.5839837,0,0,1,1,False
1783099644.5601563,20,1783099858.91476,25.37384603646906,0.6808445868619821,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099868.9515522,0,1,0,False,1783099824.5839837,0,0,1,1,False
1783099644.5601563,20,1783099878.9302638,25.453955901426724,0.6806538490882734,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099888.9670348,0,1,0,False,1783099824.5839837,0,0,1,1,False
1783099644.5601563,20,1783099898.9456325,25.534065766384373,0.6807301441977569,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099908.9823575,0,1,0,False,1783099824.5839837,0,0,1,1,False
1783099644.5601563,20,1783099918.9610598,25.622186617837798,0.6811688410772869,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099930.5036247,0,1,0,False,1783099824.5839837,0,0,1,1,False
1783099644.5601563,20,1783099940.4823546,25.702296482795447,0.6813786526283665,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099950.519281,0,1,0,False,1783099824.5839837,0,0,1,1,False
1783099644.5601563,20,1783099960.4981208,25.76371404592966,0.6812642099641413,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099970.534666,0,1,0,False,1783099824.5839837,0,0,1,1,False
1783099644.5601563,20,1783099980.5134254,25.827801937895785,0.6813786526283665,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783099990.550131,0,1,0,False,1783099824.5839837,0,0,1,1,False
1783099644.5601563,20,1783100000.529004,25.907911802853434,0.6815312428473335,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100010.5651588,0,1,0,True,1783100004.5839977,0,0,1,1,False
1783099644.5601563,20,1783100020.5443308,25.958648050659946,0.6817410543984131,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100030.5811408,0,1,0,False,1783100004.5839977,0,0,1,1,False
1783099644.5601563,20,1783100040.559956,26.022735942626085,0.6817219806210422,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100052.227056,0,1,0,False,1783100004.5839977,0,0,1,1,False
1783099644.5601563,20,1783100062.2048976,26.09483482108797,0.6819127183947509,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100072.2414002,0,1,0,False,1783100004.5839977,0,0,1,1,False
1783099644.5601563,20,1783100082.2209077,26.19096665903716,0.6820271610589761,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100092.2580187,0,1,0,False,1783100004.5839977,0,0,1,1,False
1783099644.5601563,20,1783100102.2368274,26.239032578011745,0.6820843823910887,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100112.2740483,0,1,0,False,1783100004.5839977,0,0,1,1,False
1783099644.5601563,20,1783100122.25245,26.279087510490584,0.6820462348363471,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100132.2892494,0,1,0,False,1783100004.5839977,0,0,1,1,False
1783099644.5601563,20,1783100142.2681665,26.34317540245671,0.6823895628290226,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100152.3053513,0,1,0,False,1783100004.5839977,0,0,1,1,False
1783099644.5601563,20,1783100162.2841074,26.404592965590908,0.6822941939421683,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100174.0477083,0,1,0,False,1783100004.5839977,0,0,1,1,False
1783099644.5601563,20,1783100184.0264711,26.495384145876244,0.6825993743801022,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100194.0632966,0,1,0,True,1783100184.584002,0,0,1,1,False
1783099644.5601563,20,1783100204.0426304,26.538109407186994,0.6827901121538109,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100214.0792596,0,1,0,False,1783100184.584002,0,0,1,1,False
1783099644.5601563,20,1783100224.0582376,26.610208285648895,0.6827138170443274,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100234.096483,0,1,0,False,1783100184.584002,0,0,1,1,False
1783099644.5601563,20,1783100244.0753126,26.65827420462348,0.6826184481574731,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100254.1120117,0,1,0,False,1783100184.584002,0,0,1,1,False
1783099644.5601563,20,1783100264.0912662,26.746395056076906,0.6827519645990692,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100274.128631,0,1,0,False,1783100184.584002,0,0,1,1,False
1783100369.6962373,20,0,26.882581826504918,0.6831334401464866,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783100369.7198913,0,0,0,True,1783100369.7200613,0,0,1,1,False
