experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,front_turn_switch,rear_turn_switch,top_switch,venting_state,last_venting_timestamp,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1783212116.4861696,20,1783306794.2236447,40.17280842298008,0.6479613946746013,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783306804.2497866,1,0,0,True,1783306796.5587614,0.1,1,0,0,False
1783212116.4861696,20,1783306814.2295175,40.21286335545892,0.6477134355687801,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783306824.2631857,0,1,0,False,1783306796.5587614,0.1,1,0,0,False
1783212116.4861696,20,1783306834.2430577,40.25024795910582,0.6482665751125353,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783306844.2689838,0,1,0,False,1783306796.5587614,0.1,1,0,0,False
1783212116.4861696,20,1783306854.2488496,40.25825894560158,0.6478660257877471,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783306864.2747386,0,1,0,False,1783306796.5587614,0.1,1,0,0,False
1783212116.4861696,20,1783306874.2545984,40.28496223392081,0.6483619439993896,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783306884.2805307,0,1,0,False,1783306796.5587614,0.1,1,0,0,False
1783212116.4861696,20,1783306894.2603757,40.295643549248496,0.64815213244831,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783306904.2862864,0,1,0,False,1783306796.5587614,0.1,1,0,0,False
1783212116.4861696,20,1783306914.2661543,40.29297322041657,0.6480567635614557,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783306924.2921112,0,1,0,False,1783306796.5587614,0.1,1,0,0,False
1783212116.4861696,20,1783306934.271962,40.319676508735796,0.6482665751125353,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783306944.29787,0,1,0,False,1783306796.5587614,0.1,1,0,0,False
1783212116.4861696,20,1783306954.2777522,40.32768749523156,0.6480186160067141,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783306964.3037064,0,1,0,False,1783306796.5587614,0.1,1,0,0,False
1783212116.4861696,20,1783306974.2835686,40.30632486457618,0.648323796444648,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783306984.3095033,0,1,0,True,1783306976.5587878,0.1,1,0,0,False
1783212116.4861696,20,1783306994.2894764,40.30632486457618,0.6479232471198596,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307004.315418,0,1,0,False,1783306976.5587878,0.1,1,0,0,False
1783212116.4861696,20,1783307014.2952404,40.29297322041657,0.6481902800030518,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307024.3211532,0,1,0,False,1783306976.5587878,0.1,1,0,0,False
1783212116.4861696,20,1783307034.3010414,40.33569848172732,0.6479041733424887,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307044.3269722,0,1,0,False,1783306976.5587878,0.1,1,0,0,False
1783212116.4861696,20,1783307054.3067904,40.30632486457618,0.6480376897840848,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307064.332739,0,1,0,False,1783306976.5587878,0.1,1,0,0,False
1783212116.4861696,20,1783307074.312561,40.333028152895395,0.6478850995651179,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307084.3384273,0,1,0,False,1783306976.5587878,0.1,1,0,0,False
1783212116.4861696,20,1783307094.3182871,40.31166552224002,0.6479423208972306,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307104.3442495,0,1,0,False,1783306976.5587878,0.1,1,0,0,False
1783212116.4861696,20,1783307114.3241034,40.33569848172732,0.6480567635614557,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307124.350167,0,1,0,False,1783306976.5587878,0.1,1,0,0,False
1783212116.4861696,20,1783307134.3300345,40.319676508735796,0.6479995422293431,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307144.3559535,0,1,0,False,1783306976.5587878,0.1,1,0,0,False
1783212116.4861696,20,1783307154.3358064,40.30632486457618,0.6478469520103761,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307164.3617647,0,1,0,True,1783307156.5588048,0.1,1,0,0,False
1783212116.4861696,20,1783307174.3416276,40.31166552224002,0.6481902800030518,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307184.3676229,0,1,0,False,1783307156.5588048,0.1,1,0,0,False
1783212116.4861696,20,1783307194.3474448,40.30098420691233,0.6479232471198596,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307204.3733482,0,1,0,False,1783307156.5588048,0.1,1,0,0,False
1783212116.4861696,20,1783307214.3532178,40.314335851071945,0.6479232471198596,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307224.379211,0,1,0,False,1783307156.5588048,0.1,1,0,0,False
1783212116.4861696,20,1783307234.3590405,40.29831387808042,0.6480186160067141,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307244.3849761,0,1,0,False,1783307156.5588048,0.1,1,0,0,False
1783212116.4861696,20,1783307254.3648713,40.31166552224002,0.6475417715724422,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307264.3907723,0,1,0,False,1783307156.5588048,0.1,1,0,0,False
1783212116.4861696,20,1783307274.3705883,40.32768749523156,0.6478850995651179,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307284.3966954,0,1,0,False,1783307156.5588048,0.1,1,0,0,False
1783212116.4861696,20,1783307294.3764057,40.338368810559246,0.6479804684519722,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1783307304.4023995,0,1,0,False,1783307156.5588048,0.1,1,0,0,False
