experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,front_turn_switch,rear_turn_switch,top_switch,venting_state,last_venting_timestamp,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1789411711.061382,20,1789441189.618763,37.51850156404974,0.6746456092164492,37.65735866330968,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441199.6452231,False,False,False,False,1789411711.085069,0,0,0,0,False
1789411711.061382,20,1789441209.6245775,37.44373235675593,0.6758281834134432,37.64400701915007,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441219.6514099,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441229.6306381,37.43305104142824,0.6767246509498741,37.61997405966278,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441239.6571655,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441249.6364071,37.44373235675593,0.6764003967345693,37.58258945601587,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441259.6628437,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441269.6420832,37.481116960402844,0.6759235523002975,37.593270771343555,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441279.6686556,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441289.6479616,37.49980926222629,0.6756565194171054,37.60395208667124,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441299.6744947,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441309.6537452,37.54787518120088,0.6744930189974823,37.63332570382238,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441319.6802406,False,False,False,False,1789411711.085069,0,0,0,0,False
1789411711.061382,20,1789441329.659462,37.54253452353704,0.6748935683222705,37.60929274433509,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441339.686034,False,False,False,False,1789411711.085069,0,0,0,0,False
1789411711.061382,20,1789441349.665281,37.46242465857938,0.6760189211871519,37.58793011367972,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441359.6918297,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441369.6709507,37.45708400091554,0.6761905851834897,37.57991912718394,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441379.6974711,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441389.67673,37.45975432974747,0.6758854047455558,37.56656748302434,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441399.7032006,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441409.6824222,37.48645761806668,0.6751987487602045,37.57991912718394,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441419.7089152,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441429.688235,37.56122682536049,0.6749507896543832,37.58258945601587,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441439.714681,False,False,False,False,1789411711.085069,0,0,0,0,False
1789411711.061382,20,1789441449.6939313,37.513160906385906,0.6747981994354162,37.598611429007406,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441459.7204242,False,False,False,False,1789411711.085069,0,0,0,0,False
1789411711.061382,20,1789441469.699707,37.470435645075156,0.6752368963149462,37.60929274433509,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441479.726139,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441489.7053916,37.50514991989013,0.6754657816433967,37.56656748302434,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441499.7320058,False,False,False,False,1789411711.085069,0,0,0,0,False
1789411711.061382,20,1789441509.7111976,37.46242465857938,0.6762668802929732,37.569237811856254,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441519.737737,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441529.7170484,37.45174334325169,0.6764766918440528,37.58258945601587,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441539.743776,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441549.722848,37.50514991989013,0.6754657816433967,37.57724879835203,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441559.749336,False,False,False,False,1789411711.085069,0,0,0,0,False
1789411711.061382,20,1789441569.7286162,37.49446860456244,0.6757900358587015,37.57991912718394,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441579.7551425,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441589.7343252,37.49713893339437,0.6758281834134432,37.57724879835203,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441599.7608294,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441609.7400913,37.50247959105822,0.6752559700923171,37.58525978484779,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441619.7664845,False,False,False,False,1789411711.085069,0,0,0,0,False
1789411711.061382,20,1789441629.7458365,37.48645761806668,0.6759426260776684,37.593270771343555,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441639.7724447,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441649.7516026,37.45975432974747,0.6760761425192645,37.56656748302434,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441659.7782254,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441669.757456,37.47577630273899,0.6760570687418936,37.555886167696656,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441679.7841473,False,False,False,False,1789411711.085069,0,0,1,0,False
1789411711.061382,20,1789441689.763177,37.46242465857938,0.6753894865339132,37.57724879835203,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789441699.7896903,False,False,False,False,1789411711.085069,0,0,1,0,False
