experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,front_turn_switch,rear_turn_switch,top_switch,venting_state,last_venting_timestamp,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1782921234.2855248,20,0,25.86785687037461,0.6543320363164722,-500,True,24.5,16.8,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782921234.3095453,0,0,0,True,1782921234.3097124,0,1,0,0,False
1782921234.2855248,20,1782921244.2895148,25.870527199206535,0.6542748149843596,-500,True,24.5,16.8,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782921254.3199112,0,0,0,True,1782921234.3097124,0,1,0,0,False
1782921234.2855248,20,1782921264.2988632,25.84916456855116,0.6541222247653926,-500,True,24.5,16.8,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782921274.3259907,0,0,0,False,1782921234.3097124,0,1,0,0,False
1782921234.2855248,20,1782921284.3048394,25.870527199206535,0.6542748149843596,-500,True,24.5,16.8,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782921294.331775,0,0,0,False,1782921234.3097124,0,1,0,0,False
1782921234.2855248,20,1782921304.3110535,25.873197528038446,0.6541222247653926,-500,True,24.5,16.8,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782921314.338206,0,0,0,False,1782921234.3097124,0,1,0,0,False
1782921234.2855248,20,1782921324.316971,25.873197528038446,0.6542938887617303,-500,True,24.5,16.8,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782921334.3439853,0,0,0,False,1782921234.3097124,0,1,0,0,False
1782921234.2855248,20,1782921344.3229187,25.838483253223473,0.6544083314259557,-500,True,24.5,16.8,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782921354.349568,0,0,0,False,1782921234.3097124,0,1,0,0,False
1782921234.2855248,20,1782921364.3289802,25.84916456855116,0.6541794460975052,-500,True,24.5,16.8,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782921374.3560889,0,0,0,False,1782921234.3097124,0,1,0,0,False
1782921868.6909516,20,0,25.82513160906386,0.6543320363164722,-500,True,24.5,16.8,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782921868.7150264,0,0,0,True,1782921868.715231,0,1,0,0,False
1782921868.6909516,20,1782921878.694894,25.80109864957656,0.6544464789806973,-500,True,24.5,16.8,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782921888.7250764,0,0,0,True,1782921868.715231,0,1,0,0,False
1782921868.6909516,20,1782921898.7041025,25.822461280231934,0.6542938887617303,-500,True,24.5,16.8,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782921908.7361999,0,0,0,False,1782921868.715231,0,1,0,0,False
1782921971.6444275,20,0,25.80910963607232,0.6545609216449226,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782921971.6685479,0,0,0,True,1782921971.6687417,False,True,1,1,False
1782921971.6444275,20,1782921981.6484122,25.80643930724041,0.6540650034332799,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782921991.678115,0,0,0,True,1782921971.6687417,False,True,1,1,False
1782921971.6444275,20,1782922001.6575963,25.84382391088731,0.6542938887617303,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782922011.6850483,0,0,0,False,1782921971.6687417,False,True,1,1,False
1782921971.6444275,20,1782922021.6638353,25.87586785687037,0.6545227740901808,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782922031.6909857,0,0,0,False,1782921971.6687417,False,True,1,1,False
1782921971.6444275,20,1782922041.6703458,25.958648050659946,0.6542366674296177,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782922051.6981564,0,0,0,False,1782921971.6687417,False,True,1,1,False
1782921971.6444275,20,1782922061.6768987,26.017395284962234,0.6544274052033265,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782922071.7038784,0,0,0,False,1782921971.6687417,False,True,1,1,False
1782921971.6444275,20,1782922081.6831408,26.100175478751808,0.654808880750744,-500,True,37.5,36.5,38.6,0.095,0.0005,0.0,0.7,0.03,2,1782922091.7108507,0,0,0,False,1782921971.6687417,False,True,1,1,False
