experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,front_turn_switch,rear_turn_switch,top_switch,venting_state,last_venting_timestamp,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1789581385.778275,20,1789613985.2636926,37.483787289234755,0.6718036163881895,37.45441367208362,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789613995.2900674,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614005.2694702,37.441062027924005,0.6726428625925078,37.465094987411305,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614015.2961555,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614025.2755306,37.360952162966356,0.6748554207675288,37.45441367208362,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614035.301898,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614045.2812994,37.398336766613255,0.6742832074464027,37.44907301441978,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614055.3079026,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614065.2872853,37.40634775310903,0.6741878385595483,37.446402685587856,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614075.3136673,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614085.2930083,37.470435645075156,0.6732150759136339,37.427710383764406,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614095.3193536,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614105.298762,37.45441367208362,0.672757305256733,37.427710383764406,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614115.3251271,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614125.3044639,37.470435645075156,0.6726047150377661,37.43038071259632,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614135.3309093,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614145.3103578,37.45975432974747,0.6730434119172961,37.45441367208362,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614155.3367114,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614165.3160903,37.49980926222629,0.6725856412603952,37.441062027924005,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614175.3424985,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614185.3218782,37.49446860456244,0.6723376821545739,37.438391699092094,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614195.3481889,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614205.327549,37.51583123521782,0.6722041657129778,37.438391699092094,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614215.3539743,False,False,False,False,1789581385.8020022,0,0,0,0,False
1789581385.778275,20,1789614225.33336,37.45708400091554,0.6727191577019913,37.44907301441978,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614235.3596377,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614245.339028,37.47310597390707,0.6728717479209583,37.45975432974747,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614255.3654444,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614265.3448188,37.438391699092094,0.6727763790341039,37.45174334325169,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614275.3711948,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614285.3506021,37.43305104142824,0.6732722972457466,37.44373235675593,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614295.3770483,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614305.3564296,37.50247959105822,0.6732341496910048,37.470435645075156,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614315.3828158,False,False,False,False,1789581385.8020022,0,0,0,0,False
1789581385.778275,20,1789614325.3622203,37.513160906385906,0.6720897230487526,37.45174334325169,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614335.3885994,False,False,False,False,1789581385.8020022,0,0,0,0,False
1789581385.778275,20,1789614345.3679667,37.45975432974747,0.6733676661326009,37.470435645075156,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614355.394409,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614365.3738236,37.41435873960479,0.6742259861142901,37.46242465857938,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614375.4003847,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614385.3797486,37.45174334325169,0.6739780270084688,37.45975432974747,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614395.4061532,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614405.385536,37.49980926222629,0.6725856412603952,37.465094987411305,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614415.4118629,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614425.3912528,37.46242465857938,0.6731578545815213,37.44907301441978,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614435.4176545,False,False,False,False,1789581385.8020022,0,0,1,0,False
1789581385.778275,20,1789614445.3969965,37.54253452353704,0.6723376821545739,37.45975432974747,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1789614455.4233403,False,False,False,False,1789581385.8020022,0,0,0,0,False
