experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,front_turn_switch,rear_turn_switch,top_switch,venting_state,last_venting_timestamp,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1783947642.4476278,20,1784602787.0946002,37.49179827573053,0.5797154192416266,-500,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1784602797.1239722,True,False,True,False,1784602655.281716,False,True,1,0,False
1783947642.4476278,20,1784602807.1037977,37.49980926222629,0.5796391241321431,-500,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1784602817.130351,False,True,True,False,1784602655.281716,False,True,1,0,False
1783947642.4476278,20,1784602827.109962,37.465094987411305,0.5796772716868849,-500,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1784602837.1359441,False,False,True,True,1784602835.281747,False,True,1,0,False
1783947642.4476278,20,1784602847.1157358,37.45975432974747,0.5797917143511101,-500,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1784602857.1417515,False,False,True,False,1784602835.281747,False,True,1,0,False
1783947642.4476278,20,1784602867.1215165,37.44907301441978,0.5797917143511101,-500,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1784602877.1476028,False,False,True,False,1784602835.281747,False,True,1,0,False
1783947642.4476278,20,1784602887.1274316,37.44373235675593,0.5795246814679179,-500,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1784602897.1535125,False,False,True,False,1784602835.281747,False,True,1,0,False
1783947642.4476278,20,1784602907.1332576,37.46776531624323,0.5794293125810636,-500,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1784602917.1592598,False,False,True,False,1784602835.281747,False,True,1,0,False
1783947642.4476278,20,1784602927.1390548,37.49713893339437,0.580096894789044,-500,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1784602937.1650734,False,False,True,False,1784602835.281747,False,True,1,0,False
1783947642.4476278,20,1784602947.1448784,37.50247959105822,0.5795628290226597,-500,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1784602957.170969,False,False,True,False,1784602835.281747,False,1,0,0,False
1783947642.4476278,20,1784602967.1507938,37.507820248722055,0.5797154192416266,-500,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1784602977.1767826,False,False,True,False,1784602835.281747,False,1,0,0,False
