experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,front_turn_switch,rear_turn_switch,top_switch,venting_state,last_venting_timestamp,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1784849457.3002179,20,1785207588.3518515,37.49446860456244,0.684411383230335,37.029831387808045,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1785207598.3812978,True,False,True,False,1785207477.4685798,0,0,1,0,False
1784849457.3002179,20,1785207608.3593876,37.483787289234755,0.6846784161135271,37.048523689631494,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1785207618.397003,False,True,True,False,1785207477.4685798,0,0,1,0,False
1784849457.3002179,20,1785207628.3760614,37.49446860456244,0.6843541618982223,37.067215991454944,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1785207638.4061182,False,False,True,False,1785207477.4685798,0,0,1,0,False
1784849457.3002179,20,1785207648.3829582,37.507820248722055,0.684563973449302,37.091248950942244,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1785207658.4107358,False,True,True,True,1785207657.4685998,0,0,0,0,False
1784849457.3002179,20,1785207668.3898647,37.49713893339437,0.6846784161135271,37.08056763561456,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1785207678.4173856,False,False,True,False,1785207657.4685998,0,0,1,0,False
1784849457.3002179,20,1785207688.3961189,37.470435645075156,0.6846593423361562,37.091248950942244,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1785207698.4237888,False,True,True,False,1785207657.4685998,0,0,1,0,False
1784849457.3002179,20,1785207708.4026163,37.54520485236897,0.6847356374456397,37.08590829327841,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1785207718.430515,False,False,True,False,1785207657.4685998,0,0,0,0,False
1784849457.3002179,20,1785207728.4094324,37.53986419470512,0.6843541618982223,37.115281910429545,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1785207738.437487,False,False,True,False,1785207657.4685998,0,0,0,0,False
1784849457.3002179,20,1785207748.4165707,37.51049057755398,0.684563973449302,37.12329289692531,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1785207758.4450145,False,False,True,False,1785207657.4685998,0,0,0,0,False
1784849457.3002179,20,1785207768.422829,37.46776531624323,0.6845067521171893,37.10193026626993,True,37.5,36.5,38.6,0.95,0.05,0.0,0.7,0.03,2,1785207778.4524035,False,True,True,False,1785207657.4685998,0,0,1,0,False
